category,subcategory,question,answer,reasoning,source
Word Problems,add_sub,"Allie zählte die Eiscreme-Reste nach einer Eisbecher-Party. Sie hatte 0,3333333333333333 Kartons Rocky-Road-Eiscreme, 0,3333333333333333 Kartons Keksteig-Eiscreme und 0,16666666666666666 Kartons Erdbeer-Käsekuchen-Eiscreme. Wie viele Kartons Eiscreme hat Allie insgesamt gegessen?",0.833333333333333,X = 0.3333333333333333 + 0.3333333333333333 + 0.16666666666666666,AddSub
Word Problems,add_sub,"Dan gab $ 11,76 für ein Schlangenspielzeug aus, und ein Käfig kostete ihn $ 14,54. Dan fand auch einen Dollarschein auf dem Boden. Was waren die Gesamtkosten von Dans Einkäufen?",26.3,X = 11.76 + 14.54,AddSub
Word Problems,add_sub,Sara hatte 21 Vierteldollar auf ihrer Bank. Ihr Vater gab ihr 49 Vierteldollar. Wie viele Münzen hat sie jetzt?,70.0,X = 21 + 49,AddSub
Word Problems,add_sub,In einem Restaurant wurden heute 5 Kuchen zum Mittagessen und 6 zum Abendessen serviert. Gestern hat das Restaurant 3 Kuchen serviert. Wie viele Kuchen wurden insgesamt serviert?,14.0,X = 5 + 6 + 3,AddSub
Word Problems,add_sub,Mary hatte 7 Fünfer in ihrer Bank. Ihr Vater gab ihr 5 Fünfer. Wie viele Münzen hat Mary jetzt?,12.0,X = 7 + 5,AddSub
Word Problems,add_sub,Die Silvergrove Public Library hat einen Zuschuss für den Kauf von 2647 Büchern verwendet. Jetzt hat die Bibliothek insgesamt 8582 Bücher. Wie viele Bücher hatte die Bibliothek vor dem Zuschuss?,5935.0,X = 8582.0 - 2647.0,AddSub
Word Problems,add_sub,In einem Restaurant wurden heute 6 Kuchen zum Mittagessen und 9 zum Abendessen serviert. Wie viele Torten wurden heute serviert?,15.0,X = 6 + 9,AddSub
Word Problems,add_sub,Sally hatte 27 Pokemon-Karten. Dan gab ihr 41 neue Pokemon-Karten. Sally hat 20 Pokemon-Karten gekauft. Wie viele Pokemon-Karten hat Sally jetzt?,88.0,X = 27 + 41 + 20,AddSub
Word Problems,add_sub,"In der Wohnanlage von Shannon sind 0,16666666666666666 Einzimmerwohnungen und 0,3333333333333333 Zweizimmerwohnungen. Wie hoch ist der Anteil der Wohnungen mit einem oder zwei Schlafzimmern?",0.5,X = 0.16666666666666666 + 0.3333333333333333,AddSub
Word Problems,add_sub,"Ein Schreiner kaufte ein Stück Holz, das 8,9 cm lang war. Dann sägt er 2,3 Zentimeter vom Ende ab. Wie lang ist das Holzstück jetzt?",6.6,X = 8.9 - 2.3,AddSub
Word Problems,add_sub,"Eine Ölleitung im Meer ist gebrochen. Bevor die Ingenieure begannen, die Leitung zu reparieren, traten 6522 Liter Öl ins Wasser aus. Während die Ingenieure arbeiteten, liefen aus der Leitung 5165 Liter Öl aus. Wie viele Liter Öl sind insgesamt in das Wasser ausgelaufen?",11687.0,X = 6522.0 + 5165.0,AddSub
Word Problems,add_sub,"Sara hat 4 Zwiebeln angebaut, Sally hat 5 Zwiebeln angebaut und Fred hat 9 Zwiebeln angebaut. Wie viele Zwiebeln haben sie insgesamt angebaut?",18.0,X = 4 + 5 + 9,AddSub
Word Problems,add_sub,"Joan gab 15 Dollar für Shorts, 14,82 Dollar für eine Jacke und 12,51 Dollar für ein Hemd aus. Sie ging in 3 Geschäfte. Wie viel Geld hat Joan insgesamt für Kleidung ausgegeben?",42.33,X = 15 + 14.82 + 12.51,AddSub
Word Problems,add_sub,"In Scarletts Messbecher befinden sich 0,16666666666666666 Tassen Öl. Wenn Scarlett 0,6666666666666666 Tasse mehr hinzufügt, wie viel Öl befindet sich dann im Messbecher?",0.833333333333333,X = 0.16666666666666666 + 0.6666666666666666,AddSub
Word Problems,add_sub,"Mandy hat einen Apfelkuchen gebacken. Sie verwendete 0,6666666666666666 Esslöffel Zimt und 0,5 Esslöffel Muskatnuss. Wie viel mehr Zimt als Muskatnuss hat Mandy verwendet?",0.166666666666666,X = 0.6666666666666666 - 0.5,AddSub
Word Problems,add_sub,"Im Baumarkt sind 0,25 Nägel der Größe 2d und 0,5 Nägel der Größe 4d. Welcher Anteil der Nägel hat entweder die Größe 2d oder 4d?",0.75,X = 0.25 + 0.5,AddSub
Word Problems,add_sub,"Ein Schiff wird mit 5973 Tonnen Fracht beladen. Es hält auf den Bahamas, wo die Seeleute 8723 Tonnen Fracht an Bord laden. Wie viele Tonnen Fracht hat das Schiff jetzt geladen?",14696.0,X = 5973.0 + 8723.0,AddSub
Word Problems,add_sub,"In diesem Jahr gab es insgesamt 8 Fußballspiele, 4 davon wurden nachts gespielt. Keith hat 4 der Spiele verpasst. Zu wie vielen Fußballspielen ist Keith insgesamt gegangen?",4.0,X = 8 - 4,AddSub
Word Problems,add_sub,Fred hat 40 Baseballkarten. Keith hat 22 von Freds Baseball-Karten gekauft. Wie viele Baseballkarten hat Fred jetzt?,18.0,X = 40 - 22,AddSub
Word Problems,add_sub,"Kaleen füllte einen Eimer mit 0,75 Gallonen Wasser. Ein paar Minuten später stellte sie fest, dass nur noch 0,5 Gallonen Wasser übrig waren. Wie viel Wasser war aus dem Eimer ausgelaufen?",0.25,X = 0.75 - 0.5,AddSub
Word Problems,add_sub,Sam hat 16 blaue und 25 grüne Luftballons. Alyssa hat 21 blaue Luftballons. Wie viele blaue Ballons haben sie insgesamt?,37.0,X = 16 + 21,AddSub
Word Problems,add_sub,"Ein Landwirt schätzt, dass er 48097 Scheffel Weizen ernten wird. Da das Wetter während der Wachstumsperiode perfekt ist, erntet er 684 Scheffel Weizen mehr als erwartet. Wie viele Scheffel Weizen erntet der Landwirt?",48781.0,X = 48097.0 + 684.0,AddSub
Word Problems,add_sub,"Fred hat 36 Limetten, Alyssa 32 Limetten und Nancy 35 Limetten und 18 Birnen auf dem Bauernhof gepflückt. Wie viele Limetten wurden insgesamt gepflückt?",103.0,X = 36 + 32 + 35,AddSub
Word Problems,add_sub,"Mary fand 2 Muscheln und Keith fand 5 Muscheln am Strand. Als sie sie säuberten, entdeckten sie, dass 9 Muscheln zerbrochen waren. Wie viele Muscheln haben sie zusammen gefunden?",7.0,X = 2 + 5,AddSub
Word Problems,add_sub,Nancy fand 35 Muscheln und 25 Seesterne am Strand. Sie gab 17 der Muscheln Jason. Wie viele Muscheln hat Nancy jetzt?,18.0,X = 35 - 17,AddSub
Word Problems,add_sub,"Heather war letztes Wochenende auf der Bezirksmesse. Als sie dort ankam, musste sie 0,3333333333333333 Meile vom Auto zum Eingang laufen. Dann ging sie 0,3333333333333333 Meile zu den Fahrgeschäften und 0,08333333333333333 Meile von den Fahrgeschäften zurück zum Auto. Wie viele Meilen ist Heather insgesamt gelaufen?",0.75,X = 0.3333333333333333 + 0.3333333333333333 + 0.08333333333333333,AddSub
Word Problems,add_sub,"In ihrem Urlaub im letzten Sommer ist Trisha durch ganz New York City gelaufen, um Souvenirs zu kaufen. Zuerst ging sie 0,1111111111111111 Meile von ihrem Hotel zu einem Postkartengeschäft. Dann ging sie 0,1111111111111111 Meile von dem Postkartenladen zu einem T-Shirt-Laden und 0,6666666666666666 Meile von dem T-Shirt-Laden zurück zum Hotel. Wie viele Meilen ist Trisha insgesamt gelaufen?",0.8888888888888881,X = 0.1111111111111111 + 0.1111111111111111 + 0.6666666666666666,AddSub
Word Problems,add_sub,Mike hat 35 Bücher in seiner Bibliothek. Er hat am Wochenende mehrere Bücher auf einem Flohmarkt gekauft. Er hat jetzt 56 Bücher in seiner Bibliothek. Wie viele Bücher hat er auf dem Flohmarkt gekauft?,21.0,35 + X = 56,AddSub
Word Problems,add_sub,Sandy hatte 36 Pennys und 31 Nickels auf ihrer Bank. Ihr Vater lieh sich 20 Nickel von Sandy. Wie viele Pfennige hat sie jetzt?,11.0,X = 31 - 20,AddSub
Word Problems,add_sub,Sally hat 113 Rüben und 118 Kürbisse angebaut. Mary baute 129 Rüben an. Wie viele Rüben haben sie insgesamt angebaut?,242.0,X = 113 + 129,AddSub
Word Problems,add_sub,Mike pflückte 123 Orangen und Melanie 104 Orangen. Fred pflückte 130 Äpfel. Wie viele Orangen wurden insgesamt gepflückt?,227.0,X = 123 + 104,AddSub
Word Problems,add_sub,"Hannah 's Vegetarian Restaurant hat 0,3333333333333333 Pfund grüne Paprika und 0,3333333333333333 Pfund rote Paprika gekauft. Wie viele Pfund Paprika hat Hannah 's Vegetarian Restaurant insgesamt gekauft?",0.6666666666666661,X = 0.3333333333333333 + 0.3333333333333333,AddSub
Word Problems,add_sub,"Derzeit gibt es 2 Orchideensträucher im Park. Die Parkarbeiter werden heute 4 Orchideensträucher pflanzen. Wie viele Orchideensträucher wird der Park haben, wenn die Arbeiter fertig sind?",6.0,X = 2 + 4,AddSub
Word Problems,add_sub,Joan hat 43 Äpfel aus dem Obstgarten gepflückt und 27 Äpfel an Melanie weitergegeben. Wie viele Äpfel hat Joan jetzt?,16.0,X = 43 - 27,AddSub
Word Problems,add_sub,"Sara hat 43 Kürbisse angebaut, aber die Kaninchen haben 23 Kürbisse gefressen. Wie viele Kürbisse hat Sara?",20.0,X = 43 - 23,AddSub
Word Problems,add_sub,"Derzeit gibt es 6 kurze Büsche und 4 hohe Bäume im Park. Die Parkarbeiter mussten 2 kurze Sträucher fällen, die beschädigt waren. Wie viele kurze Sträucher wird der Park haben, wenn die Arbeiter fertig sind?",4.0,X = 6 - 2,AddSub
Word Problems,add_sub,Beim Spielen eines Videospiels hat Paul 3103 Punkte erreicht. Er und sein Cousin haben zusammen insgesamt 5816 Punkte. Wie viele Punkte hat Pauls Cousin?,2713.0,X = 5816.0 - 3103.0,AddSub
Word Problems,add_sub,Ein Restaurant hat heute mittags 7 Stücke Kuchen und abends 5 Stücke serviert. Gestern gab es 8 Stück. Wie viele Stücke Kuchen wurden heute serviert?,12.0,X = 7 + 5,AddSub
Word Problems,add_sub,"Jason war diesen Monat bei 11 Fußballspielen. Letzten Monat besuchte er 17 Spiele und plant, nächsten Monat 16 Spiele zu besuchen. Wie viele Spiele wird er insgesamt besuchen?",44.0,X = 11 + 17 + 16,AddSub
Word Problems,add_sub,"Bei einem Wettbewerb im Kuchenessen hat Erik 0,6666666666666666 Kuchen gegessen, bevor die Zeit ablief; Frank hat nur 0,3333333333333333 Kuchen gegessen. Wie viel mehr Kuchen hat Erik gegessen als Frank?",0.333333333333333,X = 0.6666666666666666 - 0.3333333333333333,AddSub
Word Problems,add_sub,"Suzie hat 2 Würmer im Garten gefunden und sie mit einem Lineal gemessen. 1 Wurm war 0,8 Zoll lang. Der andere Wurm war 0,1 cm lang. Wie viel länger war der längere Wurm?",0.7000000000000001,X = 0.8 - 0.1,AddSub
Word Problems,add_sub,"Elizabeth ging zum Friseur und ließ sich 0,375 cm Haare abschneiden. Am nächsten Tag ging sie wieder hin und ließ sich weitere 0,5 cm abschneiden. Wie viele Haare hat sie sich insgesamt abschneiden lassen?",0.875,X = 0.375 + 0.5,AddSub
Word Problems,add_sub,"Ella besitzt 2 Hunde. Jeden Tag frisst 1 Hund 0,125 Messlöffel Hundefutter und der andere Hund frisst 0,125 Messlöffel. Wie viel Hundefutter fressen die 2 Hunde zusammen pro Tag?",0.25,X = 0.125 + 0.125,AddSub
Word Problems,add_sub,"Melanie kaufte ein Batman-Spiel für 6,95 $ , ein Strategie-Spiel für 7,90 $ und ein Superman-Spiel für 7,73 $ . Melanie besitzt bereits 4 Spiele. Wie viel hat Melanie für Videospiele ausgegeben?",22.58,X = 6.95 + 7.90 + 7.73,AddSub
Word Problems,add_sub,"Maria hat 9 gelbe Murmeln, Joan hat 3 gelbe Murmeln. Wie viele gelbe Murmeln haben sie insgesamt?",12.0,X = 9 + 3,AddSub
Word Problems,add_sub,"Bei einer Aktion für Lebensmittelkonserven wurden die Artikel in Behälter sortiert. Die Aktion ergab 0,125 Behälter mit Suppe, 0,125 Behälter mit Gemüse und 0,5 Behälter mit Nudeln. Wie viele Behälter würden die Konserven insgesamt einnehmen?",0.75,X = 0.125 + 0.125 + 0.5,AddSub
Word Problems,add_sub,"Sandy ging ins Einkaufszentrum, um Kleidung zu kaufen. Sie gab 13,99 $ für Shorts, 12,14 $ für ein Hemd und 7,43 $ für eine Jacke aus. Wie viel Geld hat Sandy für Kleidung ausgegeben?",33.56,X = 13.99 + 12.14 + 7.43,AddSub
Word Problems,add_sub,Tim hat am Strand 679 Muscheln und 110 Seesterne gefunden. Er gab 172 der Muscheln an Sara weiter. Wie viele Muscheln hat Tim jetzt?,507.0,X = 679 - 172,AddSub
Word Problems,add_sub,"Benny erhielt 67 Dollar zu seinem Geburtstag. Er ging in ein Sportgeschäft und kaufte einen Baseballhandschuh, einen Baseball und einen Schläger. Er hatte 33 Dollar übrig, wie viel hat er für die Baseballausrüstung ausgegeben?",34.0,67 - X = 33,AddSub
Word Problems,add_sub,Jason hat 3 Pokemon-Karten. Benny hat 2 von Jasons Pokemon-Karten gekauft. Wie viele Pokemon-Karten hat Jason jetzt?,1.0,X = 3 - 2,AddSub
Word Problems,add_sub,"0,5 die Schüler in der Band sind in der Trompetengruppe. 0,125 der Schüler in der Band sind in der Posaunengruppe. Welcher Anteil der Schüler in der Band ist entweder in der Trompetengruppe oder in der Posaunengruppe?",0.625,X = 0.5 + 0.125,AddSub
Word Problems,add_sub,In der öffentlichen Bibliothek von Oak Grove gibt es 1986 Bücher. Darüber hinaus gibt es 5106 Bücher in den Schulbibliotheken der Stadt. Wie viele Bücher haben die Bibliotheken in Oak Grove insgesamt?,7092.0,X = 1986.0 + 5106.0,AddSub
Word Problems,add_sub,"Ein mit Getreide beladenes Schiff kracht in ein Korallenriff. Bis das Schiff repariert ist, sind 49952 Tonnen Getreide ins Wasser geflossen. Nur 918 Tonnen Getreide bleiben an Bord. Wie viele Tonnen Getreide hatte das Schiff ursprünglich geladen?",50870.0,X = 49952.0 + 918.0,AddSub
Word Problems,add_sub,"Bei der Inventur in ihrer Konditorei stellt Kelly fest, dass sie gestern noch 0,4 Kisten Backpulver hatte, der Vorrat jetzt aber nur noch 0,3 Kisten beträgt. Wie viel mehr Backpulver hatte Kelly gestern?",0.1,X = 0.4 - 0.3,AddSub
Word Problems,add_sub,Ein Badeanzughersteller hat ein Angebot von 14797 Badeanzügen für Männer. Außerdem verfügt er über 4969 Badeanzüge für Frauen. Wie viele Badeanzüge sind insgesamt verfügbar?,19766.0,X = 14797.0 + 4969.0,AddSub
Word Problems,add_sub,"Joan trat der Band ihrer Schule bei. Sie kaufte eine Trompete für 149,16 Dollar, ein Notenwerkzeug für 9,98 Dollar und ein Liederbuch für 4,14 Dollar. Joan fand $ 8,65 in ihrer Tasche. Wie viel hat Joan in dem Musikgeschäft ausgegeben?",163.28,X = 149.16 + 9.98 + 4.14,AddSub
Word Problems,add_sub,Sam hatte 9 Groschen in seiner Bank. Sein Vater gab ihm 7 Groschen. Wie viele Münzen hat Sam jetzt?,16.0,X = 9 + 7,AddSub
Word Problems,add_sub,"Ein Koch kaufte 0,14 Kilogramm Mandeln und 0,38 Kilogramm Pekannüsse. Wie viele Kilogramm Nüsse hat der Koch insgesamt gekauft?",0.52,X = 0.14 + 0.38,AddSub
Word Problems,add_sub,Joan hatte 5 Groschen in ihrer Bank. Sie hat 2 ihrer 10-Cent-Stücke ausgegeben. Wie viele Münzen hat sie jetzt?,3.0,X = 5 - 2,AddSub
Word Problems,add_sub,"In Yardley schneite es am Morgen 0,125 cm und am Nachmittag 0,5 cm. Wie hoch war die Gesamtschneemenge?",0.625,X = 0.125 + 0.5,AddSub
Word Problems,add_sub,"Kyle joggte 1,125 Runden im Sportunterricht und 2,125 Runden beim Training auf der Strecke. Wie viele Runden ist Kyle insgesamt gejoggt?",3.25,X = 1.125 + 2.125,AddSub
Word Problems,add_sub,"Derzeit gibt es 53 Ahornbäume im Park. Die Parkarbeiter werden heute Ahornbäume pflanzen. Wenn die Arbeiter fertig sind, wird es 64 Ahornbäume im Park geben. Wie viele Ahornbäume haben die Arbeiter heute gepflanzt?",11.0,53 + X = 64,AddSub
Word Problems,add_sub,Sara hatte 4 Vierteldollar und 8 Groschen auf ihrer Bank. Ihre Schwester hat sich 4 Dimes geliehen. Wie viele Dimes hat Sara jetzt?,4.0,X = 8 - 4,AddSub
Word Problems,add_sub,Es gibt 33 Bleistifte und 44 Buntstifte in der Schublade. Joan hat 27 Bleistifte in die Schublade gelegt. Wie viele Bleistifte sind nun insgesamt vorhanden?,60.0,X = 33 + 27 ,AddSub
Word Problems,add_sub,"Tim fand 37 Muscheln und Sally fand 13 Muscheln am Strand. Als sie sie säuberten, stellten sie fest, dass 25 Muscheln gesprungen waren. Wie viele Muscheln haben sie zusammen gefunden?",50.0,X = 37 + 13,AddSub
Word Problems,add_sub,Melanie hatte 7 Dimes in ihrer Bank. Ihr Vater gab ihr 8 Groschen und ihre Mutter gab ihr 4 Groschen. Wie viele Dimes hat Melanie jetzt?,19.0,X = 7 + 8 + 4,AddSub
Word Problems,add_sub,Sally hatte 8 Pennys und 7 Nickels in ihrer Bank. Ihr Vater gab ihr 9 5-Cent-Stücke und ihre Mutter gab ihr 2 5-Cent-Stücke. Wie viele Pfennige hat Sally jetzt?,18.0,X = 7 + 9 + 2,AddSub
Word Problems,add_sub,Sam hat 35 Muscheln am Strand gefunden und Joan 18 Muscheln geschenkt. Wie viele Muscheln hat er jetzt?,17.0,X = 35 - 18,AddSub
Word Problems,add_sub,"Am Strand haben Miki und ihre Schwester Sandburgen gebaut und dann ihre Höhe gemessen. Miki 's Sandburg war 0,8333333333333334 Fuß hoch und ihre Schwester 's war 0,5 Fuß hoch. Wie viel höher war Mikis Sandburg als die ihrer Schwester?",0.333333333333333,X = 0.8333333333333334 - 0.5,AddSub
Word Problems,add_sub,Mike hat 87 Baseballkarten. Sam hat 13 von Mikes Baseballkarten gekauft. Wie viele Baseballkarten hat Mike jetzt?,74.0,X = 87 - 13,AddSub
Word Problems,add_sub,"Am Montag hat es 0,32 cm und am Dienstag 0,21 cm geschneit. Wie viel hat es am Montag und Dienstag zusammen geschneit?",0.53,X = 0.32 = 0.21,AddSub
Word Problems,add_sub,"Derzeit gibt es 3 kurze und 6 hohe Bäume im Park. Die Parkarbeiter werden heute 9 kurze Bäume pflanzen. Wie viele kurze Bäume wird der Park haben, wenn die Arbeiter fertig sind?",12.0,X = 3 + 9,AddSub
Word Problems,add_sub,"Um einen Auftrag zu erfüllen, färbt die Fabrik 61921 Meter Seide grün und 49500 Meter rosa. Wie viele Meter Seide hat sie für diesen Auftrag gefärbt?",111421.0,X = 61921.0 + 49500.0,AddSub
Word Problems,add_sub,Es gibt 7 Buntstifte in der Schublade und 6 Buntstifte auf dem Schreibtisch. Sam hat 4 Buntstifte und 8 Scheren auf den Schreibtisch gelegt. Wie viele Buntstifte gibt es jetzt insgesamt?,17.0,X = 7 + 6 + 4,AddSub
Word Problems,add_sub,Maria backt einen Kuchen. Das Rezept verlangt 8 Tassen Mehl. Sie hat bereits 2 Tassen eingefüllt. Wie viele Tassen muss sie noch hinzufügen?,6.0,X = 8 - 2,AddSub
Word Problems,add_sub,"Alyssa hat 37 blaue Luftballons, Sandy hat 28 blaue Luftballons und Sally hat 39 blaue Luftballons. Wie viele blaue Luftballons haben sie insgesamt?",104.0,X = 37 + 28 + 39,AddSub
Word Problems,add_sub,"Es regnete 0,9 cm am Montag. Am Dienstag regnete es 0,7 cm weniger als am Montag. Wie viel hat es am Dienstag geregnet?",0.2,X = 0.9 - 0.7,AddSub
Word Problems,add_sub,"Wendy ist 19,833333333333332 Meilen gelaufen und 9,166666666666666 Meilen gewandert. Wie viel weiter ist Wendy gelaufen als gegangen?",10.666666666666666,X = 19.833333333333332 - 9.166666666666666,AddSub
Word Problems,add_sub,"Im März regnete es 0,81 Zoll. Im April regnete es 0,35 cm weniger als im März. Wie viel hat es im April geregnet?",0.46,X = 0.81 - 0.35,AddSub
Word Problems,add_sub,"Blake füllt einen Eimer mit 0,8 Gallonen Wasser. Später schüttet er 0,2 Gallonen des Wassers aus. Wie viel Wasser befindet sich in dem Eimer?",0.6000000000000001,X = 0.8 - 0.2,AddSub
Word Problems,add_sub,"Jedes Jahr wandern die Lachse stromaufwärts, vom Ozean zu den Flüssen, in denen sie geboren wurden. Dieses Jahr kehrten 712261 männliche und 259378 weibliche Lachse in ihre Flüsse zurück. Wie viele Lachse haben die Reise gemacht?",971639.0,X = 712261.0 + 259378.0,AddSub
Word Problems,add_sub,"Derzeit gibt es 22 Orchideensträucher und 40 Orangenbäume im Park. Die Parkarbeiter werden heute 13 Orchideensträucher pflanzen. Wie viele Orchideensträucher wird der Park haben, wenn die Arbeiter fertig sind?",35.0,X = 22 + 13,AddSub
Word Problems,add_sub,Dan hatte 7 Kartoffeln und 4 Kantelopen im Garten. Die Kaninchen haben 4 der Kartoffeln gefressen. Wie viele Kartoffeln hat Dan jetzt?,3.0,X = 7 - 4,AddSub
Word Problems,add_sub,"Dina hat Kekse gebacken. Sie hat 0,625 Tassen Mehl und 0,25 Tassen Zucker verwendet. Wie viel mehr Mehl als Zucker hat Dina verwendet?",0.375,X = 0.625 - 0.25,AddSub
Word Problems,add_sub,In der Schublade befinden sich 27 Bleistifte. Nancy hat 45 Bleistifte in die Schublade gelegt. Wie viele Bleistifte befinden sich jetzt insgesamt darin?,72.0,X = 27 + 45,AddSub
Word Problems,add_sub,"Professor Ellison hat für ein Experiment 2 Metallstücke gewogen. Das Stück Eisen wog 11,166666666666666 Pfund und das Stück Aluminium wog 0,8333333333333334 Pfund. Wie viel mehr wog das Stück Eisen als das Stück Aluminium?",10.333333333333334,X = 11.166666666666666 - 0.8333333333333334,AddSub
Word Problems,add_sub,Keith pflückte 3 Birnen und Jason pflückte 2 Birnen vom Birnbaum. Joan pflückte 5 Äpfel vom Apfelbaum. Wie viele Birnen wurden insgesamt gepflückt?,5.0,X = 3 + 2,AddSub
Word Problems,add_sub,Mary hat 122 Orangen und Jason 105 Orangen vom Orangenbaum gepflückt. Wie viele Orangen wurden insgesamt gepflückt?,227.0,X = 122 + 105,AddSub
Word Problems,add_sub,"An einem heißen Tag schüttete Sam 1 Eimer Wasser in ein Plastikplanschbecken. Ein paar Minuten später fügte er weitere 8,8 Eimer hinzu. Wie viel Wasser hat Sam in das Becken geschüttet?",9.8,X = 1.0 + 8.8,AddSub
Word Problems,add_sub,"Christina hat soeben 69 Dollar von ihrem Bankkonto überwiesen. Das Ergebnis ist, dass das Konto jetzt 26935 $ aufweist. Wie viel Geld war vor der Überweisung auf dem Konto?",27004.0,X = 69.0 + 26935.0,AddSub
Word Problems,add_sub,Letzte Woche hatte Fred 23 Dollar und Jason hatte 46 Dollar. Fred hat am Wochenende Autos gewaschen und hat jetzt 86 Dollar. Wie viel Geld hat Fred beim Autowaschen verdient?,63.0,23 + X = 86,AddSub
Word Problems,add_sub,"Es regnete 0,2 cm am Samstag und 0,4 cm am Sonntag. Wie viel hat es am Samstag und Sonntag zusammen geregnet?",0.6000000000000001,X = 0.2 + 0.4,AddSub
Word Problems,add_sub,Es befinden sich 139 Radiergummis und 118 Scheren in der Schublade. Jason hat 131 Radiergummis in die Schublade gelegt. Wie viele Radiergummis sind jetzt insgesamt vorhanden?,270.0,X = 139 + 131,AddSub
Word Problems,add_sub,Diane ist eine Imkerin. Letztes Jahr hat sie 2479 Pfund Honig geerntet. Dieses Jahr hat sie neue Bienenstöcke gekauft und ihre Honigernte um 6085 Pfund erhöht. Wie viele Pfund Honig hat Diane dieses Jahr geerntet?,8564.0,X = 2479.0 + 6085.0,AddSub
Word Problems,add_sub,Letztes Jahr haben die Eierproduzenten in Douglas County 1416 Eier produziert. In diesem Jahr produzierten dieselben Betriebe 4636 Eier. Wie viele Eier haben die Betriebe dieses Jahr mehr produziert?,3220.0,X = 4636.0 - 1416.0,AddSub
Word Problems,add_sub,Alyssa hat 42 Birnen gepflückt und Nancy hat 17 Birnen vom Birnbaum gepflückt. Wie viele Birnen wurden insgesamt gepflückt?,59.0,X = 42 + 17,AddSub
Word Problems,add_sub,"Nancy baute 2 Zwiebeln an, Dan baute 9 Zwiebeln an, und Mike baute 4 Zwiebeln an. Sie haben 6 Tage lang auf dem Hof gearbeitet. Wie viele Zwiebeln haben sie insgesamt angebaut?",15.0,X = 2 + 9 + 4,AddSub
Word Problems,add_sub,"Bislang hat eine Obstplantage in dieser Saison insgesamt 9792 Pfund frisches und gefrorenes Obst verkauft. Wenn sie 3513 Pfund gefrorenes Obst verkauft haben, wie viele Pfund frisches Obst wurden dann bisher verkauft?",6279.0,X = 9792.0 - 3513.0,AddSub
Word Problems,add_sub,Jason hat 32 Wassermelonen und 22 Kantelopen angebaut. Dan hat 31 Wassermelonen angebaut. Wie viele Wassermelonen haben sie insgesamt angebaut?,63.0,X = 32 + 31,AddSub
Word Problems,add_sub,"Sara hat zum Mittagessen ein Fastfoodrestaurant besucht. Sara gab $ 5,36 für einen Hotdog und $ 5,10 für einen Salat aus. Wie hoch war die Gesamtrechnung für das Mittagessen?",10.46,X = 5.36 + 5.10,AddSub
Word Problems,multi_step," Ein Trivia-Team hatte insgesamt 7 Mitglieder, aber während eines Spiels sind 2 Mitglieder nicht erschienen. Wenn jedes Mitglied, das erschienen ist, 4 Punkte erzielt hat, wie viele Punkte wurden dann insgesamt erzielt?",20.0,X=(4.0*(7.0-2.0)),MultiArith
Word Problems,multi_step," Henry verdiente 5 Dollar für jeden gemähten Rasen. Wenn er 12 Rasenflächen zu mähen hatte, aber vergaß, 7 davon zu mähen, wie viel Geld hat er dann tatsächlich verdient?",25.0,X=(5.0*(12.0-7.0)),MultiArith
Word Problems,multi_step," Mike hat im Sommer 101 Dollar mit Rasenmähen verdient. Wenn er 47 Dollar für den Kauf neuer Rasenmähermesser ausgegeben hat, wie viele 6-Dollar-Spiele könnte er dann mit dem Geld kaufen, das er noch übrig hat?",9.0,X=((101.0-47.0)/6.0),MultiArith
Word Problems,multi_step," Es spielten 10 Freunde online ein Videospiel, als 7 Spieler aufhörten. Wenn jeder übrig gebliebene Spieler 8 Leben hatte, wie viele Leben hatten sie dann insgesamt?",24.0,X=(8.0*(10.0-7.0)),MultiArith
Word Problems,multi_step, Chloe packte einige ihrer alten Wintersachen aus. Sie fand 4 Kartons mit Kleidung und in jedem Karton befanden sich 2 Schals und 6 Fäustlinge. Wie viele Winterkleidungsstücke hatte Chloe insgesamt?,32.0,X=(4.0*(2.0+6.0)),MultiArith
Word Problems,multi_step," Henry hatte 11 Dollar. Zu seinem Geburtstag bekam er 18 weitere Dollar, gab aber 10 für ein neues Spiel aus. Wie viel Geld hat er jetzt?",19.0,X=((11.0+18.0)-10.0),MultiArith
Word Problems,multi_step," Für ein neues Gebäude wurden 10 Fenster benötigt. Der Bauunternehmer hatte bereits 6 von ihnen eingebaut. Wenn es 5 Stunden dauert, jedes Fenster einzubauen, wie lange wird er dann für den Einbau der restlichen Fenster brauchen?",20.0,X=(5.0*(10.0-6.0)),MultiArith
Word Problems,multi_step," Sarah hatte 60 Hausaufgaben. Sie hat 20 davon gelöst, aber es bleiben noch 5 Seiten mit Aufgaben übrig. Wenn jede Seite die gleiche Anzahl von Aufgaben enthält, wie viele Aufgaben sind dann auf jeder Seite?",8.0,X=((60.0-20.0)/5.0),MultiArith
Word Problems,multi_step," Olivia und ihre Mutter pflückten Karotten in ihrem Garten. Olivia pflückte 20 und ihre Mutter 14. Wenn nur 19 der Karotten gut waren, wie viele schlechte Karotten hatten sie dann?",15.0,X=((20.0+14.0)-19.0),MultiArith
Word Problems,multi_step," Tom hatte 5 Bücher. Wenn er 4 davon verkauft und mit dem verdienten Geld 38 neue Bücher kauft, wie viele Bücher hat er dann?",39.0,X=((5.0+38.0)-4.0),MultiArith
