category,subcategory,question,answer,reasoning,source
Arithmetic,add_sub_multiple,Berechne 0 - ((0 - 2) + (11 - 9)).,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Was ist 1 - 0 - (-3 - (-1 + 0))?,3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,-8 + (6 - -8) - (2 - 1),5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Rate 6 + -9 + (-2 - -4 - 4).,-5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Was ist 7 - (-59 + 65 - (-7 - 0))?,-6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,2 + -4 - 4 - -4,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,4 - 8 - -6 - 6,-4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne (0 - 6) + (-2 - -4) + 3.,-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Was ist 4 - (-5 - -5) - 1?,3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne 5 + 2 + -4 + (1 - 3).,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne (-11 - -6) + 7 - 5.,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Was ist 1 + -3 - (25 - (38 - 10))?,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Was ist 9 - 2 - 11 - (-1 - 1)?,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,4 - (8 + -6 + 5),-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,1 + 0 - ((3 - 9) + 2),5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Was ist 2 - (-6 + -2 + 5)?,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne 6 + 5 + (4 - 10).,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne (3 - (-4 - -3)) + -4.,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,-1 + 6 + (9 - 10),4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Was ist (-10 - -6) + (-5 - -3)?,-6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,(5 - 12) + (7 - -5),5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne (-6 - -2) + (5 - 3) - 2.,-4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Was ist (-2 + (-3 - -8) - 1) + -1?,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne -2 - (4 - 3) - 2.,-5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne -8 + 3 - (1 + -4 - 0).,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne -4 + (7 + (-5 - 0) - 0).,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne 5 + -11 + (1 - -11).,6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne (0 - 4) + -1 + 3.,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,0 - (10 - (4 + 5)),-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,2 + -2 + (-5 - -1),-4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne -7 + (-7 - -2) - -5 - -9.,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,Berechne (-2 - 7) + 6 - (-1 - 1).,-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,-6 + (3 - (1 - 1)),-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_sub_multiple,1 + 5 - (-7 + 17),-4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 834 geteilt durch 6.,139.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -1680 geteilt durch 84.,-20.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -132 geteilt durch 44.,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie -272 durch 2.,-136.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 9696 geteilt durch 2424.,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie 36 durch 4.,9.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 13080 geteilt durch -1635.,-8.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,210 geteilt durch -70,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist -729 geteilt durch 81?,-9.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -632 geteilt durch -2.,316.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,9 geteilt durch -1,-9.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie 980 durch 14.,70.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 1535 geteilt durch 307.,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,63755 geteilt durch 5,12751.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 0 geteilt durch 7.,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 390 geteilt durch -130?,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,0 geteilt durch -1599,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist -1064 geteilt durch -2?,532.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 3438 geteilt durch 3438?,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 52 geteilt durch 4?,13.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -63 geteilt durch -7.,9.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie 390 durch -2.,-195.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,12 geteilt durch -3,-4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 0 geteilt durch 24?,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -1286 geteilt durch -643.,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 1911 geteilt durch -13.,-147.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -4450 geteilt durch 178.,-25.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist -44030 geteilt durch -1190?,37.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 32385 geteilt durch -5.,-6477.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,-513 geteilt durch 3,-171.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie -490 durch 5.,-98.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 58 geteilt durch -29?,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 23200 geteilt durch 20?,1160.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -689 geteilt durch -53.,13.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 368 geteilt durch -92?,-4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist -5 geteilt durch -5?,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 16330 geteilt durch -5.,-3266.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,-700 geteilt durch 4,-175.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie -1269 durch 3.,-423.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist -3048 geteilt durch 24?,-127.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 50 geteilt durch 5?,10.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 14010 geteilt durch 3.,4670.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist -34974 geteilt durch -6?,5829.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,-19686 geteilt durch -6,3281.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist -17 geteilt durch 17?,-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -1596 geteilt durch 1.,-1596.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -222 geteilt durch 1.,-222.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 1210 geteilt durch 605?,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie 0 durch 84.,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -102 geteilt durch 2.,-51.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie 195 durch -5.,-39.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie 10812 durch -3604.,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -416 geteilt durch 208.,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -216 geteilt durch 6.,-36.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -732 geteilt durch 4.,-183.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 1220 geteilt durch -1?,-1220.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie -942 durch 3.,-314.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 175 geteilt durch 7.,25.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,0 geteilt durch 500,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,6245 geteilt durch -1249,-5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie -3570 durch -238.,15.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist -546 geteilt durch 6?,-91.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist -115 geteilt durch -23?,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie 46 geteilt durch -46.,-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie -5910 durch -6.,985.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,-6405 geteilt durch -105,61.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie -3836 durch -137.,28.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,263 geteilt durch 1,263.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Was ist 13125 geteilt durch 5?,2625.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Berechnen Sie -58176 geteilt durch -6.,9696.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,div,Teilen Sie 162 durch 6.,27.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist das Produkt aus 72 und -0,4?",-28.8,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-1.3*-173,224.9,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Rechnen Sie 5 * 354.,1770.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechnen Sie 2252*-0,2.",-450.4,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist das Produkt aus 0,5 und -0,45?",-0.225,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"-0,1 mal -50",5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-0.01*-155,1.55,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,6 Mal -4,-24.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-133 * 13,-1729.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechne -0,9 * 2,36.",-2.124,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist 1247 mal 0,5?",623.5,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-11.5*-4,46.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Multipliziere 67 und 1,26.",84.42,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,0.03*3.1,0.093,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist das Produkt aus -129 und -2,8?",361.2,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechnen Sie 0,04*11,9.",0.476,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Was ist 24 mal -148?,-3552.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist das Produkt aus 2 und -110,1?",-220.2,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,4*1.31,5.24,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Was ist 5 mal -34?,-170.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-0.047 * -0.063,0.0029609999999999,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Was ist -7 mal -271?,1897.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechnen Sie 278*0,5.",139.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Berechnen Sie 13*314.,4082.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,359*92,33028.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-0.4*0.0989,-0.03956,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-45 * 66,-2970.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Multipliziere -6 und -0,046.",0.276,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechnen Sie 163*0,02.",3.26,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"-1,6297 mal 1",-1.6297,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,90.2 * 0.04,3.608,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist das Produkt aus -776,5 und -0,1?",77.65,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,0.00155 * -0.4,-0.00062,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechne 0,048 * -0,14.",-0.00672,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,4.1*0.763,3.1283,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Produkt aus -232 und 2.,-464.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist 2,62 mal 0,1?",0.262,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-47*0.04,-1.88,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-0.5 * 540,-270.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist das Produkt aus 0,3 und -81?",-24.3,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Berechnen Sie -111*4.,-444.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist -33 mal 0,5?",-16.5,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist das Produkt aus -41,8 und 4?",-167.2,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist -0,01765 mal 0,5?",-0.008825,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-242*-1,242.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Was ist -11 mal -10?,110.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist -1,3 mal 74?",-96.2,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Work out -3230 * -5.,16150.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-4449*0.5,-2224.5,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechnen Sie -35,35 * -0,3.",10.605,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Multiplizieren Sie -3,08 und 4.",-12.32,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechnen Sie -220 * 0,2.",-44.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist 63 mal -0,2?",-12.6,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-2167 mal 3,-6501.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,1006 mal 6,6036.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Was ergibt 427 mal 0?,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist -26,9 mal -0,16?",4.304,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-23*28,-644.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"2,9 mal 13",37.7,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"-0,0201 mal -0,32",0.0064319999999999,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,-58*-12,696.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Multiplizieren Sie -0,0756 und 0,14.",-0.010584,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"93 mal 0,07",6.51,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechnen Sie 27*0,104.",2.808,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Multiplizieren Sie 2 und 4.264.,8.528,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Was ist -0,13 mal -2?",0.26,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Multiplizieren Sie 0,3 und 106.",31.8,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Was ist 306 mal 55?,16830.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Berechne 0 * -3,4.",0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"Produkt aus -0,3 und 206.",-61.8,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,"1,21 mal -0,055",-0.06655,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (0/1)/((-40)/(70/(-7)))?,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechne 7/((8/2)/4).,7.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,(-21)/(-6)*((-480)/35)/12,-4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,((-15)/25)/((-13)/(-65)),-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist der Wert von (288/108)/((4/3)/2)?,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechnen Sie ((-20)/(-6))/(8/12).,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (4/8)/(((-3)/(-12))/(-1))?,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,(-3)/3*(-6)/3,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechne 0/(2/((4/6)/(-1))).,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechne 2/(-2*(-2)/(-6)).,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (3/((-12)/8))/2?,-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,((-10)/(-6))/(6/(-72)*4),-5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,((-48)/(-28))/((-4)/(-14)),6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (-3)/((-6)/(-2))*0/(-5)?,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechne (-8)/(336/(-35))*-6.,-5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist der Wert von (10/(-3))/(10*2/(-24))?,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist 4/(-8)*-5*6/(-5)?,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist ((-56)/(-49))/(12/42)?,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,(4/4)/(-3)*-9,3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,((-2)/8)/(3/(-60)),5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,140/(-21)*(-3)/4,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Evaluate (-9)/(-3)*-30*2/(-36).,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Calculate (-12)/(-12)*(-2)/(-6)*3.,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Evaluate ((-22)/55)/((-8)/100).,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechne (105/28)/(-5)*4.,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechne 7/2*(-7)/(98/24).,-6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (2/16*-4)/((-2)/(-8))?,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,(-3)/((-18)/4)*-3,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechne ((-3)/6)/(17/34).,-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,(((-6)/4)/1)/(14/(-56)),6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist der Wert von ((-1)/(-1))/(3/(-3))?,-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Calculate (8/(-5))/((-3)/((-30)/(-4))).,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (-8)/((-32)/(-1))*-4?,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Calculate (-3)/(4/(112/(-21))).,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Schätze (-15)/(-3)*-3*1/(-3).,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Evaluate 0/((-10)/(-10))*(-2)/(-2).,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist 0/((-6)/(-1))*1?,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (-1*(-10)/2)/(-1*1)?,-5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (3/(-9)*-6)/((-28)/42)?,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechnen Sie (-2)/(-16)*-4*10.,-5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechne 0/(-4)*(-4)/(-12).,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,((-5)/(25/2))/(5/25),-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Evaluate (-7)/((-14)/(-12))*4/(-8).,3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Evaluate (-2*(-8)/(-20))/((-2)/5).,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist -10*(-1)/4*(-4)/5?,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Schätze (-5)/(5/2)*-2.,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Evaluate (13/(-13))/((-2)/(-6)).,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,((-22)/(-33))/(((-8)/9)/4),-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechnen Sie ((7/4)/7)/(3/48).,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Bewerten Sie (-1)/((-8)/(48/(-3))).,-2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (1*2)/((-24)/36)?,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,12/18*(-3)/4*0,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist der Wert von (0/18)/((-2)/2)?,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (-56)/8*(-6)/42?,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechnen Sie 1/(-12)*-4*-15.,-5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,63*(-11)/(-198)*-2*1,-7.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist 0/(-3)*(-4)/(-4)?,0.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,(-180)/(-24)*(-6)/(-9),5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist 265/106*((-16)/5)/2?,-4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Calculate (-3)/(((-105)/(-14))/(-5)).,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist (-2)/((-4)/25)*(-2)/(-5)?,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist -1*(-6)/(-12)*2?,-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist der Wert von 120/(-80)*((-4)/3)/(-2)?,-1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechnen Sie (16/(-6))/(-8)*3.,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist 1*21*(-8)/24?,-7.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Berechne -3*(-3)/(-27)*-15.,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist der Wert von (-9)/((-32)/24*(-9)/(-8))?,6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,(-47)/(-188)*(-24)/2,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,2/(-3)*63/14,-3.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist der Wert von 8*(11/66)/(1/3)?,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,Was ist der Wert von 112/70*10/(-4)?,-4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,conversion,Wie viele Minuten hat eine 13/8-Woche?,16380.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,conversion,Wie viele Kilogramm sind in fünfundsiebzig halben Tonnen enthalten?,37500.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,conversion,Wie viele Milliliter sind in sechs Fünfteln eines Liters enthalten?,1200.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,conversion,"Wie viele Mikrogramm sind in 0,1586889 Milligramm enthalten?",158.6889,,Mathematics Dataset (Google DeepMind)
Arithmetic,conversion,"Rechne 2,112301 Milliliter in Liter um.",0.002112301,,Mathematics Dataset (Google DeepMind)
