category,subcategory,question,answer,reasoning,source
Word Problems,multi_step," Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ",64.0,X=((34.0+44.0)-14.0),MultiArith
Word Problems,multi_step," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ",39.0,X=((5.0+38.0)-4.0),MultiArith
Word Problems,multi_step," John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",27.0,X=((33.0+13.0)-19.0),MultiArith
Word Problems,multi_step," For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",24.0,X=((19.0+10.0)-5.0),MultiArith
Word Problems,multi_step, A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,34.0,X=((50.0+24.0)-40.0),MultiArith
Word Problems,multi_step, In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end? ,11.0,X=((8.0+8.0)-5.0),MultiArith
Word Problems,multi_step," Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ",60.0,X=((23.0+47.0)-10.0),MultiArith
Word Problems,multi_step," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ",47.0,X=((42.0+30.0)-25.0),MultiArith
Word Problems,multi_step," Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player? ",28.0,X=((11.0+24.0)-7.0),MultiArith
Word Problems,multi_step, A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,31.0,X=((5.0+28.0)-2.0),MultiArith
Word Problems,multi_step," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",67.0,X=((48.0+38.0)-19.0),MultiArith
Word Problems,multi_step, In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,37.0,X=((31.0+11.0)-5.0),MultiArith
Word Problems,multi_step," For the school bake sale Robin made 42 cupcakes. If she sold 22 of them and then made 39 more, how many cupcakes would she have? ",59.0,X=((42.0+39.0)-22.0),MultiArith
Word Problems,multi_step," A florist had 11 roses. If she sold 2 of them and then later picked 32 more, how many roses would she have? ",41.0,X=((11.0+32.0)-2.0),MultiArith
Word Problems,multi_step," Frank had 11 dollars. At the store he spent $3 on a new game. If he got another 14 dollars for his allowance, how much money does he have now? ",22.0,X=((11.0+14.0)-3.0),MultiArith
Word Problems,multi_step," Haley was playing a video game and had 14 lives. In a hard part of the game she lost 4 lives. If she got 36 more lives in the next level, how many lives would she have? ",46.0,X=((14.0+36.0)-4.0),MultiArith
Word Problems,multi_step," Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have? ",58.0,X=((48.0+21.0)-11.0),MultiArith
Word Problems,multi_step," Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, how many lives would she have? ",41.0,X=((42.0+24.0)-25.0),MultiArith
Word Problems,multi_step," Debby had 30 coloring books. If she gave away 7 of them, but then bought 35 more, how many would she have total? ",58.0,X=((30.0+35.0)-7.0),MultiArith
Word Problems,multi_step," The school cafeteria had 12 apples. If they used 8 to make lunch for the students and then bought 19 more, how many apples would they have? ",23.0,X=((12.0+19.0)-8.0),MultiArith
Word Problems,multi_step," At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line, how many people would be in line? ",31.0,X=((31.0+25.0)-25.0),MultiArith
Word Problems,multi_step," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56.0,X=((50.0+21.0)-15.0),MultiArith
Word Problems,multi_step," Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player? ",23.0,X=((6.0+20.0)-3.0),MultiArith
Word Problems,multi_step," At the arcade Dave won 11 tickets. If he spent 5 tickets on a beanie and later won 10 more tickets, how many would he have? ",16.0,X=((11.0+10.0)-5.0),MultiArith
Word Problems,multi_step," A waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, how many customers would he have? ",28.0,X=((33.0+26.0)-31.0),MultiArith
Word Problems,multi_step, In fourth grade there were 11 students at the start of the year. During the year 6 students left and 42 new students came to school. How many students were in fourth grade at the end? ,47.0,X=((11.0+42.0)-6.0),MultiArith
Word Problems,multi_step," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? ",33.0,X=((11.0+26.0)-4.0),MultiArith
Word Problems,multi_step, A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin? ,36.0,X=((40.0+21.0)-25.0),MultiArith
Word Problems,multi_step," At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have? ",9.0,X=((9.0+4.0)-4.0),MultiArith
Word Problems,multi_step, In fourth grade there were 4 students at the start of the year. During the year 3 students left and 42 new students came to school. How many students were in fourth grade at the end? ,43.0,X=((4.0+42.0)-3.0),MultiArith
Word Problems,multi_step," Haley picked 28 carrots from her garden. If she threw out 11 of them and then picked 9 more the next day, how many carrots would she have total? ",26.0,X=((28.0+9.0)-11.0),MultiArith
Word Problems,multi_step," Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have? ",34.0,X=((25.0+30.0)-21.0),MultiArith
Word Problems,multi_step," A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have? ",36.0,X=((5.0+34.0)-3.0),MultiArith
Word Problems,multi_step," Wendy was playing a video game and had 10 lives. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have? ",41.0,X=((10.0+37.0)-6.0),MultiArith
Word Problems,multi_step," John had 5 dollars. At the store he spent $2 on a new game. If he got another 26 dollars for his allowance, how much money does he have now? ",29.0,X=((5.0+26.0)-2.0),MultiArith
Word Problems,multi_step," For the school bake sale Chloe made 28 cupcakes. If she sold 25 of them and then made 8 more, how many cupcakes would she have? ",11.0,X=((28.0+8.0)-25.0),MultiArith
Word Problems,multi_step," At the town carnival Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use? ",50.0,X=(5.0*(7.0+3.0)),MultiArith
Word Problems,multi_step, Chloe was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Chloe have total? ,32.0,X=(4.0*(2.0+6.0)),MultiArith
Word Problems,multi_step," A waiter had 9 tables he was waiting on, with 7 women and 3 men at each table. How many customers total did the waiter have? ",90.0,X=(9.0*(7.0+3.0)),MultiArith
Word Problems,multi_step," April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend? ",12.0,X=(3.0*(2.0+2.0)),MultiArith
Word Problems,multi_step," Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total? ",30.0,X=(5.0*(2.0+4.0)),MultiArith
Word Problems,multi_step," Wendy was playing a video game where she scores 5 points for each treasure she finds. If she found 4 treasures on the first level and 3 on the second, what would her score be? ",35.0,X=(5.0*(4.0+3.0)),MultiArith
Word Problems,multi_step," There were 7 friends playing a video game online when 2 more players joined the game. If each player had 7 lives, how many lives did they have total? ",63.0,X=(7.0*(7.0+2.0)),MultiArith
Word Problems,multi_step," Paul bought 6 boxes of chocolate candy and 4 boxes of caramel candy. If each box has 9 pieces inside it, how much candy did he have total? ",90.0,X=(9.0*(6.0+4.0)),MultiArith
Word Problems,multi_step," A pet store has 6 bird cages. If each cage has 6 parrots and 2 parakeets in it, how many birds does the pet store have total? ",48.0,X=(6.0*(6.0+2.0)),MultiArith
Word Problems,multi_step," Rachel was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 6 shelves of mystery books and 2 shelves of picture books, how many books did she have total? ",72.0,X=(9.0*(6.0+2.0)),MultiArith
Word Problems,multi_step, Rachel was unboxing some of her old winter clothes. She found 7 boxes of clothing and inside each box there were 3 scarves and 4 mittens. How many pieces of winter clothing did Rachel have total? ,49.0,X=(7.0*(3.0+4.0)),MultiArith
Word Problems,multi_step," A pet store has 9 bird cages. If each cage has 2 parrots and 2 parakeets in it, how many birds does the pet store have total? ",36.0,X=(9.0*(2.0+2.0)),MultiArith
Word Problems,multi_step," Cody bought 7 boxes of chocolate candy and 3 boxes of caramel candy. If each box has 8 pieces inside it, how much candy did he have total? ",80.0,X=(8.0*(7.0+3.0)),MultiArith
Word Problems,multi_step," At Billy's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 3 dollars, how much was the bill? ",21.0,X=(3.0*(2.0+5.0)),MultiArith
Word Problems,multi_step," Paul was collecting cans for recycling. On Saturday he filled 6 bags up and on Sunday he filled 3 more bags. If each bag had 8 cans in it, how many cans did he pick up total? ",72.0,X=(8.0*(6.0+3.0)),MultiArith
Word Problems,multi_step," While playing a trivia game, Adam answered 5 questions correct in the first half and 5 questions correct in the second half. If each question was worth 5 points, what was his final score? ",50.0,X=(5.0*(5.0+5.0)),MultiArith
Word Problems,multi_step, Haley's favorite band was holding a concert where tickets were 4 dollars each. Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go. How much did she spend? ,32.0,X=(4.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," Luke was putting his spare change into piles. He had 5 piles of quarters and 5 piles of dimes. If each pile had 3 coins in it, how many coins did he have total? ",30.0,X=(3.0*(5.0+5.0)),MultiArith
Word Problems,multi_step, Victor and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Victor bought 6 decks and his friend bought 2 decks? ,64.0,X=(8.0*(6.0+2.0)),MultiArith
Word Problems,multi_step," Katie had 7 pages of math homework and 3 pages of reading homework. If each page had 9 problems on it, how many problems did she have to complete total? ",90.0,X=(9.0*(7.0+3.0)),MultiArith
Word Problems,multi_step," Faye was playing a video game where she scores 7 points for each treasure she finds. If she found 2 treasures on the first level and 6 on the second, what would her score be? ",56.0,X=(7.0*(2.0+6.0)),MultiArith
Word Problems,multi_step," Gwen was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 3 shelves of mystery books and 5 shelves of picture books, how many books did she have total? ",72.0,X=(9.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total? ",24.0,X=(6.0*(2.0+2.0)),MultiArith
Word Problems,multi_step," Wendy bought 4 new chairs and 4 new tables for her house. If she spent 6 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,X=(6.0*(4.0+4.0)),MultiArith
Word Problems,multi_step," April's discount flowers was having a sale where each flower was 3 dollars. If Zoe bought 8 roses and 2 daisies, how much did she spend? ",30.0,X=(3.0*(8.0+2.0)),MultiArith
Word Problems,multi_step, Paige was unboxing some of her old winter clothes. She found 6 boxes of clothing and inside each box there were 5 scarves and 5 mittens. How many pieces of winter clothing did Paige have total? ,60.0,X=(6.0*(5.0+5.0)),MultiArith
Word Problems,multi_step," Sam was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 3 more bags. If each bag had 6 cans in it, how many cans did he pick up total? ",42.0,X=(6.0*(4.0+3.0)),MultiArith
Word Problems,multi_step, George was working as a sacker at a grocery store where he made 5 dollars an hour. On Monday he worked 7 hours and on Tuesday he worked 2 hours. How much money did George make in those two days? ,45.0,X=(5.0*(7.0+2.0)),MultiArith
Word Problems,multi_step," While playing a trivia game, Frank answered 3 questions correct in the first half and 2 questions correct in the second half. If each question was worth 3 points, what was his final score? ",15.0,X=(3.0*(3.0+2.0)),MultiArith
Word Problems,multi_step, Edward and his friend were buying trick decks from the magic shop for 9 dollars each. How much did they spend if Edward bought 4 decks and his friend bought 4 decks? ,72.0,X=(9.0*(4.0+4.0)),MultiArith
Word Problems,multi_step, Tom and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Tom bought 3 decks and his friend bought 5 decks? ,64.0,X=(8.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," While shopping for music online, Megan bought 2 country albums and 8 pop albums. Each album came with a lyric sheet and had 7 songs. How many songs did Megan buy total? ",70.0,X=(7.0*(2.0+8.0)),MultiArith
Word Problems,multi_step, Victor was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 5 hours and on Tuesday he worked 5 hours. How much money did Victor make in those two days? ,60.0,X=(6.0*(5.0+5.0)),MultiArith
Word Problems,multi_step," A pet store has 6 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",54.0,X=(6.0*(2.0+7.0)),MultiArith
Word Problems,multi_step," Maria bought 2 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",32.0,X=(8.0*(2.0+2.0)),MultiArith
Word Problems,multi_step," Olivia was playing a video game where she scores 8 points for each treasure she finds. If she found 2 treasures on the first level and 2 on the second, what would her score be? ",32.0,X=(8.0*(2.0+2.0)),MultiArith
Word Problems,multi_step," A waiter had 6 tables he was waiting on, with 3 women and 5 men at each table. How many customers total did the waiter have? ",48.0,X=(6.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," Faye was selling her necklaces at a garage sale. She sold 3 bead necklaces and 7 gem stone necklaces. If each necklace cost 7 dollars, how much money did she earn? ",70.0,X=(7.0*(3.0+7.0)),MultiArith
Word Problems,multi_step," At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use? ",63.0,X=(7.0*(5.0+4.0)),MultiArith
Word Problems,multi_step," There were 5 friends playing a video game online when 2 more players joined the game. If each player had 8 lives, how many lives did they have total? ",56.0,X=(8.0*(5.0+2.0)),MultiArith
Word Problems,multi_step," Katie was selling her necklaces at a garage sale. She sold 4 bead necklaces and 3 gem stone necklaces. If each necklace cost 3 dollars, how much money did she earn? ",21.0,X=(3.0*(4.0+3.0)),MultiArith
Word Problems,multi_step, Edward was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 3 hours and on Tuesday he worked 5 hours. How much money did Edward make in those two days? ,48.0,X=(6.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," While playing a trivia game, Mike answered 3 questions correct in the first half and 5 questions correct in the second half. If each question was worth 3 points, what was his final score? ",24.0,X=(3.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," Amy was playing a video game where she scores 4 points for each treasure she finds. If she found 6 treasures on the first level and 2 on the second, what would her score be? ",32.0,X=(4.0*(6.0+2.0)),MultiArith
Word Problems,multi_step," A waiter had 9 tables he was waiting on, with 4 women and 3 men at each table. How many customers total did the waiter have? ",63.0,X=(9.0*(4.0+3.0)),MultiArith
Word Problems,multi_step," Chloe was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total? ",54.0,X=(6.0*(5.0+4.0)),MultiArith
Word Problems,multi_step," While shopping for music online, Isabel bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Isabel buy total? ",72.0,X=(9.0*(6.0+2.0)),MultiArith
Word Problems,multi_step," At Oliver's Restaurant a group with 2 adults and 4 children came in to eat. If each meal cost 3 dollars, how much was the bill? ",18.0,X=(3.0*(2.0+4.0)),MultiArith
Word Problems,multi_step," Tiffany had 6 pages of math homework and 4 pages of reading homework. If each page had 3 problems on it, how many problems did she have to complete total? ",30.0,X=(3.0*(6.0+4.0)),MultiArith
Word Problems,multi_step," April's discount flowers was having a sale where each flower was 3 dollars. If Robin bought 5 roses and 4 daisies, how much did she spend? ",27.0,X=(3.0*(5.0+4.0)),MultiArith
Word Problems,multi_step, Zoe was unboxing some of her old winter clothes. She found 8 boxes of clothing and inside each box there were 4 scarves and 6 mittens. How many pieces of winter clothing did Zoe have total? ,80.0,X=(8.0*(4.0+6.0)),MultiArith
Word Problems,multi_step," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 3 lives, how many lives did they have total? ",12.0,X=(3.0*(2.0+2.0)),MultiArith
Word Problems,multi_step," Adam bought 2 boxes of chocolate candy and 5 boxes of caramel candy. If each box has 4 pieces inside it, how much candy did he have total? ",28.0,X=(4.0*(2.0+5.0)),MultiArith
Word Problems,multi_step," A pet store has 8 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",72.0,X=(8.0*(2.0+7.0)),MultiArith
Word Problems,multi_step, Lana's favorite band was holding a concert where tickets were 6 dollars each. Lana bought 8 tickets for herself and her friends and 2 extra tickets in case anyone else wanted to go. How much did she spend? ,60.0,X=(6.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," At Tom's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 8 dollars, how much was the bill? ",56.0,X=(8.0*(2.0+5.0)),MultiArith
Word Problems,multi_step," Gwen was organizing her book case making sure each of the shelves had exactly 4 books on it. If she had 5 shelves of mystery books and 3 shelves of picture books, how many books did she have total? ",32.0,X=(4.0*(5.0+3.0)),MultiArith
Word Problems,multi_step," While shopping for music online, Isabel bought 4 country albums and 5 pop albums. Each album came with a lyric sheet and had 8 songs. How many songs did Isabel buy total? ",72.0,X=(8.0*(4.0+5.0)),MultiArith
Word Problems,multi_step," Megan was selling her necklaces at a garage sale. She sold 7 bead necklaces and 3 gem stone necklaces. If each necklace cost 9 dollars, how much money did she earn? ",90.0,X=(9.0*(7.0+3.0)),MultiArith
Word Problems,multi_step," Rachel was playing a video game where she scores 9 points for each treasure she finds. If she found 5 treasures on the first level and 2 on the second, what would her score be? ",63.0,X=(9.0*(5.0+2.0)),MultiArith
Word Problems,multi_step," April's discount flowers was having a sale where each flower was 6 dollars. If Katie bought 5 roses and 5 daisies, how much did she spend? ",60.0,X=(6.0*(5.0+5.0)),MultiArith
Word Problems,multi_step," A pet store has 9 bird cages. If each cage has 2 parrots and 6 parakeets in it, how many birds does the pet store have total? ",72.0,X=(9.0*(2.0+6.0)),MultiArith
Word Problems,multi_step," Roger was putting his spare change into piles. He had 3 piles of quarters and 3 piles of dimes. If each pile had 7 coins in it, how many coins did he have total? ",42.0,X=(7.0*(3.0+3.0)),MultiArith
Word Problems,multi_step," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 8 lives, how many lives did they have total? ",32.0,X=(8.0*(2.0+2.0)),MultiArith
Word Problems,multi_step," A waiter had 7 tables he was waiting on, with 7 women and 2 men at each table. How many customers total did the waiter have? ",63.0,X=(7.0*(7.0+2.0)),MultiArith
Word Problems,multi_step," Tiffany was playing a video game where she scores 6 points for each treasure she finds. If she found 3 treasures on the first level and 5 on the second, what would her score be? ",48.0,X=(6.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," While shopping for music online, Zoe bought 3 country albums and 5 pop albums. Each album came with a lyric sheet and had 3 songs. How many songs did Zoe buy total? ",24.0,X=(3.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," Megan was organizing her book case making sure each of the shelves had exactly 7 books on it. If she had 8 shelves of mystery books and 2 shelves of picture books, how many books did she have total? ",70.0,X=(7.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," Isabel was selling her necklaces at a garage sale. She sold 3 bead necklaces and 3 gem stone necklaces. If each necklace cost 6 dollars, how much money did she earn? ",36.0,X=(6.0*(3.0+3.0)),MultiArith
Word Problems,multi_step," Frank was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 3 more bags. If each bag had 5 cans in it, how many cans did he pick up total? ",40.0,X=(5.0*(5.0+3.0)),MultiArith
Word Problems,multi_step," April's discount flowers was having a sale where each flower was 8 dollars. If Vanessa bought 3 roses and 3 daisies, how much did she spend? ",48.0,X=(8.0*(3.0+3.0)),MultiArith
Word Problems,multi_step, Will was working as a sacker at a grocery store where he made 8 dollars an hour. On Monday he worked 8 hours and on Tuesday he worked 2 hours. How much money did Will make in those two days? ,80.0,X=(8.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," Rachel bought 7 new chairs and 3 new tables for her house. If she spent 4 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",40.0,X=(4.0*(7.0+3.0)),MultiArith
Word Problems,multi_step," While playing a trivia game, Adam answered 8 questions correct in the first half and 2 questions correct in the second half. If each question was worth 8 points, what was his final score? ",80.0,X=(8.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," A pet store has 4 bird cages. If each cage has 8 parrots and 2 parakeets in it, how many birds does the pet store have total? ",40.0,X=(4.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," Kaleb was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 5 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,X=(4.0*(5.0+5.0)),MultiArith
Word Problems,multi_step," Bianca was organizing her book case making sure each of the shelves had exactly 8 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total? ",72.0,X=(8.0*(5.0+4.0)),MultiArith
Word Problems,multi_step," Billy was putting his spare change into piles. He had 2 piles of quarters and 3 piles of dimes. If each pile had 4 coins in it, how many coins did he have total? ",20.0,X=(4.0*(2.0+3.0)),MultiArith
Word Problems,multi_step," Chloe was playing a video game where she scores 9 points for each treasure she finds. If she found 6 treasures on the first level and 3 on the second, what would her score be? ",81.0,X=(9.0*(6.0+3.0)),MultiArith
Word Problems,multi_step," While shopping for music online, Nancy bought 3 country albums and 5 pop albums. Each album came with a lyric sheet and had 8 songs. How many songs did Nancy buy total? ",64.0,X=(8.0*(3.0+5.0)),MultiArith
Word Problems,multi_step, Lana was unboxing some of her old winter clothes. She found 3 boxes of clothing and inside each box there were 3 scarves and 4 mittens. How many pieces of winter clothing did Lana have total? ,21.0,X=(3.0*(3.0+4.0)),MultiArith
Word Problems,multi_step, Frank and his friend were buying trick decks from the magic shop for 7 dollars each. How much did they spend if Frank bought 3 decks and his friend bought 2 decks? ,35.0,X=(7.0*(3.0+2.0)),MultiArith
Word Problems,multi_step," A waiter had 5 tables he was waiting on, with 5 women and 3 men at each table. How many customers total did the waiter have? ",40.0,X=(5.0*(5.0+3.0)),MultiArith
Word Problems,multi_step," There were 8 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total? ",60.0,X=(6.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," Sam was collecting cans for recycling. On Saturday he filled 3 bags up and on Sunday he filled 4 more bags. If each bag had 9 cans in it, how many cans did he pick up total? ",63.0,X=(9.0*(3.0+4.0)),MultiArith
Word Problems,multi_step," April's discount flowers was having a sale where each flower was 6 dollars. If Maria bought 7 roses and 3 daisies, how much did she spend? ",60.0,X=(6.0*(7.0+3.0)),MultiArith
Word Problems,multi_step, Dave was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 6 hours and on Tuesday he worked 2 hours. How much money did Dave make in those two days? ,48.0,X=(6.0*(6.0+2.0)),MultiArith
Word Problems,multi_step," Nancy was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 2 shelves of mystery books and 6 shelves of picture books, how many books did she have total? ",48.0,X=(6.0*(6.0+2.0)),MultiArith
Word Problems,multi_step," While shopping for music online, Faye bought 2 country albums and 3 pop albums. Each album came with a lyric sheet and had 6 songs. How many songs did Faye buy total? ",30.0,X=(6.0*(2.0+3.0)),MultiArith
Word Problems,multi_step," Tom was putting his spare change into piles. He had 2 piles of quarters and 4 piles of dimes. If each pile had 5 coins in it, how many coins did he have total? ",30.0,X=(5.0*(2.0+4.0)),MultiArith
Word Problems,multi_step," While playing a trivia game, George answered 6 questions correct in the first half and 4 questions correct in the second half. If each question was worth 3 points, what was his final score? ",30.0,X=(3.0*(6.0+4.0)),MultiArith
Word Problems,multi_step, Lana was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Lana have total? ,32.0,X=(4.0*(2.0+6.0)),MultiArith
Word Problems,multi_step," At the town carnival Oliver rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 3 tickets, how many tickets did he use? ",30.0,X=(3.0*(7.0+3.0)),MultiArith
Word Problems,multi_step," Sarah had 4 pages of math homework and 6 pages of reading homework. If each page had 4 problems on it, how many problems did she have to complete total? ",40.0,X=(4.0*(4.0+6.0)),MultiArith
Word Problems,multi_step," Kaleb was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 6 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,X=(4.0*(4.0+6.0)),MultiArith
Word Problems,multi_step, Edward and his friend were buying trick decks from the magic shop for 6 dollars each. How much did they spend if Edward bought 3 decks and his friend bought 6 decks? ,54.0,X=(6.0*(6.0+3.0)),MultiArith
Word Problems,multi_step," Emily bought 4 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,X=(8.0*(4.0+2.0)),MultiArith
Word Problems,multi_step," A waiter had 9 tables he was waiting on, with 2 women and 6 men at each table. How many customers total did the waiter have? ",72.0,X=(9.0*(2.0+6.0)),MultiArith
Word Problems,multi_step," There were 4 friends playing a video game online when 5 more players joined the game. If each player had 3 lives, how many lives did they have total? ",27.0,X=(3.0*(4.0+5.0)),MultiArith
Word Problems,multi_step," While shopping for music online, Janet bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Janet buy total? ",72.0,X=(9.0*(6.0+2.0)),MultiArith
Word Problems,multi_step, The schools debate team had 26 boys and 46 girls on it. If they were split into groups of 9 how many groups could they make? ,8.0,X=((26.0+46.0)/9.0),MultiArith
Word Problems,multi_step," Robin uploaded 35 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",8.0,X=((35.0+5.0)/5.0),MultiArith
Word Problems,multi_step," Kaleb had saved up 21 dollars. If he received another 15 dollars for his allowance, how many 6 dollar toys could he buy? ",6.0,X=((21.0+15.0)/6.0),MultiArith
Word Problems,multi_step," Olivia was making baggies of cookies with 9 cookies in each bag. If she had 13 chocolate chip cookies and 41 oatmeal cookies, how many baggies could she make? ",6.0,X=((13.0+41.0)/9.0),MultiArith
Word Problems,multi_step," Luke made 9 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",9.0,X=((9.0+18.0)/3.0),MultiArith
Word Problems,multi_step," There school's baseball team had 48 new players and 6 returning players. If the coach put them into groups with 6 players in each group, how many groups would there be? ",9.0,X=((48.0+6.0)/6.0),MultiArith
Word Problems,multi_step," For a birthday party Jerry bought 41 regular sodas and 22 diet sodas. If his fridge would only hold 9 on each shelf, how many shelves would he fill up? ",7.0,X=((41.0+22.0)/9.0),MultiArith
Word Problems,multi_step," Paige and her friends were recycling paper for their class. For every 4 pounds they recycled they earned one point. If Paige recycled 14 pounds and her friends recycled 2 pounds, how many points did they earn? ",4.0,X=((14.0+2.0)/4.0),MultiArith
Word Problems,multi_step, For homework Nancy had 17 math problems and 15 spelling problems. If she can finish 8 problems in an hour how long will it take her to finish all the problems? ,4.0,X=((17.0+15.0)/8.0),MultiArith
Word Problems,multi_step," Will was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 10 old cards to put in the binder, how many pages would he use? ",6.0,X=((8.0+10.0)/3.0),MultiArith
Word Problems,multi_step, The schools debate team had 11 boys and 45 girls on it. If they were split into groups of 7 how many groups could they make? ,8.0,X=((11.0+45.0)/7.0),MultiArith
Word Problems,multi_step, A group of 4 friends went into a restaurant. The chef already had 9 chicken wings cooked but cooked 7 more for the group. If they each got the same amount how many would each person get? ,4.0,X=((9.0+7.0)/4.0),MultiArith
