category,subcategory,question,answer,reasoning,source
Word Problems,add_sub,"A ship is filled with 5973 tons of cargo . It stops in the Bahamas , where sailors load 8723 tons of cargo onboard . How many tons of cargo does the ship hold now ? ",14696.0,X = 5973.0 + 8723.0,AddSub
Word Problems,add_sub,"There were a total of 8 football games this year , 4 are played at night . Keith missed 4 of the games . How many football games did Keith go to in total ? ",4.0,X = 8 - 4,AddSub
Word Problems,add_sub,Fred has 40 baseball cards . Keith bought 22 of Fred 's baseball cards . How many baseball cards does Fred have now ? ,18.0,X = 40 - 22,AddSub
Word Problems,add_sub,"Kaleen filled a bucket with 0.75 gallon of water . A few minutes later , she realized only 0.5 gallon of water remained . How much water had leaked out of the bucket ? ",0.25,X = 0.75 - 0.5,AddSub
Word Problems,add_sub,Sam has 16 blue and 25 green balloons . Alyssa has 21 blue balloons . How many blue balloons do they have in all ? ,37.0,X = 16 + 21,AddSub
Word Problems,add_sub,"A farmer estimates that he will harvest 48097 bushels of wheat . The weather is perfect during the growing season , so he harvests 684 bushels of wheat than expected . How many bushels of wheat does the farmer harvest ? ",48781.0,X = 48097.0 + 684.0,AddSub
Word Problems,add_sub,"Fred picked 36 limes , Alyssa picked 32 limes , and Nancy picked 35 limes and 18 pears , at the farm . How many limes were picked in total ? ",103.0,X = 36 + 32 + 35,AddSub
Word Problems,add_sub,"Mary found 2 seashells and Keith found 5 seashells on the beach . When they cleaned them , they discovered that 9 were cracked . How many seashells did they find together ? ",7.0,X = 2 + 5,AddSub
Word Problems,add_sub,Nancy found 35 seashells and 25 starfish on the beach . She gave 17 of the seashells to Jason . How many seashells does Nancy now have ? ,18.0,X = 35 - 17,AddSub
Word Problems,add_sub,"Heather went to the county fair last weekend . When she got there , she had to walk 0.3333333333333333 mile from the car to the entrance . Then she walked 0.3333333333333333 mile to the carnival rides and 0.08333333333333333 mile from the carnival rides back to the car . How many miles did Heather walk in all ? ",0.75,X = 0.3333333333333333 + 0.3333333333333333 + 0.08333333333333333,AddSub
Word Problems,add_sub,"On her vacation last summer , Trisha walked all over New York City to buy souvenirs . First , she walked 0.1111111111111111 mile from her hotel to a postcard shop . Then she walked 0.1111111111111111 mile from the postcard shop to a T-shirt shop and 0.6666666666666666 mile from the T-shirt shop back to the hotel . How many miles did Trisha walk in all ? ",0.8888888888888881,X = 0.1111111111111111 + 0.1111111111111111 + 0.6666666666666666,AddSub
Word Problems,add_sub,Mike has 35 books in his library . He bought several books at a yard sale over the weekend . He now has 56 books in his library . How many books did he buy at the yard sale ? ,21.0,35 + X = 56,AddSub
Word Problems,add_sub,Sandy had 36 pennies and 31 nickels in her bank . Her dad borrowed 20 nickels from Sandy . How many nickels does she have now ? ,11.0,X = 31 - 20,AddSub
Word Problems,add_sub,Sally grew 113 turnips and 118 pumpkins . Mary grew 129 turnips . How many turnips did they grow in total ? ,242.0,X = 113 + 129,AddSub
Word Problems,add_sub,Mike picked 123 oranges and Melanie picked 104 oranges . Fred picked 130 apples . How many oranges were picked in total ? ,227.0,X = 123 + 104,AddSub
Word Problems,add_sub,Hannah 's Vegetarian Restaurant bought 0.3333333333333333 pound of green peppers and 0.3333333333333333 pound of red peppers . How many pounds of peppers did Hannah 's Vegetarian Restaurant buy in all ? ,0.6666666666666661,X = 0.3333333333333333 + 0.3333333333333333,AddSub
Word Problems,add_sub,There are 2 orchid bushes currently in the park . Park workers will plant 4 orchid bushes today . How many orchid bushes will the park have when the workers are finished ? ,6.0,X = 2 + 4,AddSub
Word Problems,add_sub,"Joan picked 43 apples from the orchard , and gave 27 apples to Melanie . How many apples does Joan have now ? ",16.0,X = 43 - 27,AddSub
Word Problems,add_sub,"Sara grew 43 pumpkins , but the rabbits ate 23 pumpkins . How many pumpkins does Sara have ? ",20.0,X = 43 - 23,AddSub
Word Problems,add_sub,There are 6 short bushes and 4 tall trees currently in the park . Park workers had to cut down 2 short bushes that were damaged . How many short bushes will the park have when the workers are finished ? ,4.0,X = 6 - 2,AddSub
Word Problems,add_sub,"While playing a video game , Paul scored 3103 points . He and his cousin together have a total of 5816 points . How many points does Paul 's cousin have ? ",2713.0,X = 5816.0 - 3103.0,AddSub
Word Problems,add_sub,A restaurant served 7 slices of pie during lunch and 5 during dinner today . It served 8 of them yesterday . How many slices of pie were served today ? ,12.0,X = 7 + 5,AddSub
Word Problems,add_sub,"Jason went to 11 football games this month . He went to 17 games last month , and plans to go to 16 games next month . How many games will he attend in all ? ",44.0,X = 11 + 17 + 16,AddSub
Word Problems,add_sub,"At a pie-eating contest , Erik got through 0.6666666666666666 pie before time was called ; Frank finished just 0.3333333333333333 pie . How much more pie did Erik eat than Frank ? ",0.333333333333333,X = 0.6666666666666666 - 0.3333333333333333,AddSub
Word Problems,add_sub,Suzie found 2 worms in the yard and measured them with a ruler . 1 worm was 0.8 inch long . The other worm was 0.1 inch long . How much longer was the longer worm ? ,0.7000000000000001,X = 0.8 - 0.1,AddSub
Word Problems,add_sub,Elizabeth went to the salon and had 0.375 inch of hair cut off . The next day she went back and asked for another 0.5 inch to be cut off . How much hair did she have cut off in all ? ,0.875,X = 0.375 + 0.5,AddSub
Word Problems,add_sub,"Ella owns 2 dogs . Each day , 1 dog eats 0.125 scoop of dog food and the other dog eats 0.125 scoop . Together , how much dog food do the 2 dogs eat each day ? ",0.25,X = 0.125 + 0.125,AddSub
Word Problems,add_sub,"Melanie bought a Batman game for $ 6.95 , a strategy game for $ 7.90 , and a Superman game for $ 7.73 . Melanie already owns 4 games . How much did Melanie spend on video games ? ",22.58,X = 6.95 + 7.90 + 7.73,AddSub
Word Problems,add_sub,Mary has 9 yellow marbles Joan has 3 yellow marbles . How many yellow marbles do they have in all ? ,12.0,X = 9 + 3,AddSub
Word Problems,add_sub,"During a canned food drive , items were sorted into bins . The drive resulted in 0.125 bin of soup , 0.125 bin of vegetables , and 0.5 bin of pasta . Altogether , how many bins would the canned food take up ? ",0.75,X = 0.125 + 0.125 + 0.5,AddSub
Word Problems,add_sub,"Sandy went to the mall to buy clothes . She spent $ 13.99 on shorts , $ 12.14 on a shirt , and $ 7.43 on a jacket . How much money did Sandy spend on clothes ? ",33.56,X = 13.99 + 12.14 + 7.43,AddSub
Word Problems,add_sub,Tim found 679 seashells and 110 starfish on the beach . He gave 172 of the seashells to Sara . How many seashells does Tim now have ? ,507.0,X = 679 - 172,AddSub
Word Problems,add_sub,"Benny received 67 dollars for his birthday . He went to a sporting goods store and bought a baseball glove , baseball , and bat . He had 33 dollars over , how much did he spent on the baseball gear ? ",34.0,67 - X = 33,AddSub
Word Problems,add_sub,Jason has 3 Pokemon cards . Benny bought 2 of Jason 's Pokemon cards . How many Pokemon cards does Jason have now ? ,1.0,X = 3 - 2,AddSub
Word Problems,add_sub,0.5 the students in the band are in the trumpet section . 0.125 the students in the band are in the trombone section . What fraction of the students in the band are in either the trumpet section or the trombone section ? ,0.625,X = 0.5 + 0.125,AddSub
Word Problems,add_sub,"There are 1986 books in Oak Grove 's public library . In addition , there are 5106 books in its school libraries . How many books do the libraries in Oak Grove have overall ? ",7092.0,X = 1986.0 + 5106.0,AddSub
Word Problems,add_sub,"A ship full of grain crashes into a coral reef . By the time the ship is fixed , 49952 tons of grain have spilled into the water . Only 918 tons of grain remain onboard . How many tons of grain did the ship originally contain ? ",50870.0,X = 49952.0 + 918.0,AddSub
Word Problems,add_sub,"While taking inventory at her pastry shop , Kelly realizes that she had 0.4 box of baking powder yesterday , but the supply is now down to 0.3 box . How much more baking powder did Kelly have yesterday ? ",0.1,X = 0.4 - 0.3,AddSub
Word Problems,add_sub,"A bathing suit manufacturer has a supply of 14797 bathing suits for men . In addition , it has 4969 bathing suits for women . How many bathing suits are available overall ? ",19766.0,X = 14797.0 + 4969.0,AddSub
Word Problems,add_sub,"Joan joined her school 's band . She bought a trumpet for $ 149.16 , a music tool for $ 9.98 , and a song book which was $ 4.14 . Joan found $ 8.65 in her pocket . How much did Joan spend at the music store ? ",163.28,X = 149.16 + 9.98 + 4.14,AddSub
Word Problems,add_sub,Sam had 9 dimes in his bank . His dad gave him 7 dimes . How many dimes does Sam have now ? ,16.0,X = 9 + 7,AddSub
Word Problems,add_sub,A chef bought 0.14 kilograms of almonds and 0.38 kilograms of pecans . How many kilograms of nuts did the chef buy in all ? ,0.52,X = 0.14 + 0.38,AddSub
Word Problems,add_sub,Joan had 5 dimes in her bank . She spent 2 of her dimes . How many dimes does she have now ? ,3.0,X = 5 - 2,AddSub
Word Problems,add_sub,In Yardley it snowed 0.125 inch in the morning and 0.5 inch in the afternoon . What was the total amount of snowfall ? ,0.625,X = 0.125 + 0.5,AddSub
Word Problems,add_sub,Kyle jogged 1.125 laps in P.E. class and 2.125 laps during track practice . How many laps did Kyle jog in all ? ,3.25,X = 1.125 + 2.125,AddSub
Word Problems,add_sub,There are 53 maple trees currently in the park . Park workers will plant maple trees today . When the workers are finished there will be 64 maple trees in the park . How many maple trees did the workers plant today ? ,11.0,53 + X = 64,AddSub
Word Problems,add_sub,Sara had 4 quarters and 8 dimes in her bank . Her sister borrowed 4 dimes . How many dimes does Sara have now ? ,4.0,X = 8 - 4,AddSub
Word Problems,add_sub,There are 33 pencils and 44 crayons in the drawer . Joan placed 27 pencils in the drawer . How many pencils are now there in total ? ,60.0,X = 33 + 27 ,AddSub
Word Problems,add_sub,"Tim found 37 seashells and Sally found 13 seashells on the beach . When they cleaned them , they discovered that 25 were cracked . How many seashells did they find together ? ",50.0,X = 37 + 13,AddSub
Word Problems,add_sub,Melanie had 7 dimes in her bank . Her dad gave her 8 dimes and her mother gave her 4 dimes . How many dimes does Melanie have now ? ,19.0,X = 7 + 8 + 4,AddSub
Word Problems,add_sub,Sally had 8 pennies and 7 nickels in her bank . Her dad gave her 9 nickels and her mother gave her 2 nickels . How many nickels does Sally have now ? ,18.0,X = 7 + 9 + 2,AddSub
Word Problems,add_sub,"Sam found 35 seashells on the beach , he gave Joan 18 of the seashells . How many seashells does he now have ? ",17.0,X = 35 - 18,AddSub
Word Problems,add_sub,"At the beach , Miki and her sister both built sandcastles and then measured their heights . Miki 's sandcastle was 0.8333333333333334 foot tall and her sister 's was 0.5 foot tall . How much taller was Miki 's sandcastle than her sister 's ? ",0.333333333333333,X = 0.8333333333333334 - 0.5,AddSub
Word Problems,add_sub,Mike has 87 baseball cards . Sam bought 13 of Mike 's baseball cards . How many baseball cards does Mike have now ? ,74.0,X = 87 - 13,AddSub
Word Problems,add_sub,It snowed 0.32 inches on Monday and 0.21 inches on Tuesday . How much did it snow on Monday and Tuesday combined ? ,0.53,X = 0.32 = 0.21,AddSub
Word Problems,add_sub,There are 3 short trees and 6 tall trees currently in the park . Park workers will plant 9 short trees today . How many short trees will the park have when the workers are finished ? ,12.0,X = 3 + 9,AddSub
Word Problems,add_sub,"To fill an order , the factory dyed 61921 yards of silk green and 49500 yards pink . How many yards of silk did it dye for that order ? ",111421.0,X = 61921.0 + 49500.0,AddSub
Word Problems,add_sub,There are 7 crayons in the drawer and 6 crayons on the desk . Sam placed 4 crayons and 8 scissors on the desk . How many crayons are now there in total ? ,17.0,X = 7 + 6 + 4,AddSub
Word Problems,add_sub,Mary is baking a cake . The recipe wants 8 cups of flour . She already put in 2 cups . How many cups does she need to add ? ,6.0,X = 8 - 2,AddSub
Word Problems,add_sub,"Alyssa has 37 blue balloons , Sandy has 28 blue balloons , and Sally has 39 blue balloons . How many blue balloons do they have in all ? ",104.0,X = 37 + 28 + 39,AddSub
Word Problems,add_sub,"It rained 0.9 inches on Monday . On Tuesday , it rained 0.7 inches less than on Monday . How much did it rain on Tuesday ? ",0.2,X = 0.9 - 0.7,AddSub
Word Problems,add_sub,Wendy ran 19.833333333333332 miles and walked 9.166666666666666 miles . How much farther did Wendy run than walk ? ,10.666666666666666,X = 19.833333333333332 - 9.166666666666666,AddSub
Word Problems,add_sub,In March it rained 0.81 inches . It rained 0.35 inches less in April than in March . How much did it rain in April ? ,0.46,X = 0.81 - 0.35,AddSub
Word Problems,add_sub,"Blake filled a bucket with 0.8 gallon of water . Later , he poured out 0.2 gallon of the water . How much water is in the bucket ? ",0.6000000000000001,X = 0.8 - 0.2,AddSub
Word Problems,add_sub,"Each year , salmon travel upstream , going from the ocean to the rivers where they were born . This year , 712261 male and 259378 female salmon returned to their rivers . How many salmon made the trip ? ",971639.0,X = 712261.0 + 259378.0,AddSub
Word Problems,add_sub,There are 22 orchid bushes and 40 orange trees currently in the park . Park workers will plant 13 orchid bushes today . How many orchid bushes will the park have when the workers are finished ? ,35.0,X = 22 + 13,AddSub
Word Problems,add_sub,Dan had 7 potatoes and 4 cantelopes in the garden . The rabbits ate 4 of the potatoes . How many potatoes does Dan now have ? ,3.0,X = 7 - 4,AddSub
Word Problems,add_sub,Dina made cookies . She used 0.625 cup of flour and 0.25 cup of sugar . How much more flour than sugar did Dina use ? ,0.375,X = 0.625 - 0.25,AddSub
Word Problems,add_sub,There are 27 pencils in the drawer . Nancy placed 45 pencils in the drawer . How many pencils are now there in total ? ,72.0,X = 27 + 45,AddSub
Word Problems,add_sub,Professor Ellison weighed 2 pieces of metal for an experiment . The piece of iron weighed 11.166666666666666 pounds and the piece of aluminum weighed 0.8333333333333334 pound . How much more did the piece of iron weigh than the piece of aluminum ? ,10.333333333333334,X = 11.166666666666666 - 0.8333333333333334,AddSub
Word Problems,add_sub,Keith picked 3 pears and Jason picked 2 pears from the pear tree . Joan picked 5 apples from the apple tree . How many pears were picked in total ? ,5.0,X = 3 + 2,AddSub
Word Problems,add_sub,Mary picked 122 oranges and Jason picked 105 oranges from the orange tree . How many oranges were picked in total ? ,227.0,X = 122 + 105,AddSub
Word Problems,add_sub,"On a hot day , Sam poured 1 bucket of water into a plastic wading pool . A few minutes later he added another 8.8 buckets . How much water did Sam pour into the pool ? ",9.8,X = 1.0 + 8.8,AddSub
Word Problems,add_sub,"Christina just transferred $ 69 out of her bank account . As a result , the account now has $ 26935 in it . How much money was in the account before the transfer ? ",27004.0,X = 69.0 + 26935.0,AddSub
Word Problems,add_sub,Last week Fred had 23 dollars and Jason had 46 dollars . Fred washed cars over the weekend and now has 86 dollars . How much money did Fred make washing cars ? ,63.0,23 + X = 86,AddSub
Word Problems,add_sub,It rained 0.2 inches on Saturday and 0.4 inches on Sunday . How much did it rain on Saturday and Sunday combined ? ,0.6000000000000001,X = 0.2 + 0.4,AddSub
Word Problems,add_sub,There are 139 erasers and 118 scissors in the drawer . Jason placed 131 erasers in the drawer . How many erasers are now there in total ? ,270.0,X = 139 + 131,AddSub
Word Problems,add_sub,"Diane is a beekeeper . Last year , she harvested 2479 pounds of honey . This year , she bought some new hives and increased her honey harvest by 6085 pounds . How many pounds of honey did Diane harvest this year ? ",8564.0,X = 2479.0 + 6085.0,AddSub
Word Problems,add_sub,"Last year , egg producers in Douglas County produced 1416 eggs . This year , those same farms produced 4636 eggs . How many more eggs did the farms produce this year ? ",3220.0,X = 4636.0 - 1416.0,AddSub
Word Problems,add_sub,Alyssa picked 42 pears and Nancy picked 17 pears from the pear tree . How many pears were picked in all ? ,59.0,X = 42 + 17,AddSub
Word Problems,add_sub,"Nancy grew 2 onions , Dan grew 9 onions , and Mike grew 4 onions . They worked for 6 days on the farm . How many onions did they grow in total ? ",15.0,X = 2 + 9 + 4,AddSub
Word Problems,add_sub,"So far , an orchard has sold a combined total of 9792 pounds of fresh and frozen fruit this season . If they have sold 3513 pounds of frozen fruit , how many pounds of fresh fruit have been sold so far ? ",6279.0,X = 9792.0 - 3513.0,AddSub
Word Problems,add_sub,Jason grew 32 watermelons and 22 cantelopes . Dan grew 31 watermelons . How many watermelons did they grow in total ? ,63.0,X = 32 + 31,AddSub
Word Problems,add_sub,Sara got fast food for lunch . Sara spent $ 5.36 on a hotdog and $ 5.10 on a salad . What was the total of the lunch bill ? ,10.46,X = 5.36 + 5.10,AddSub
Word Problems,multi_step," A trivia team had 7 members total, but during a game 2 members didn't show up. If each member that did show up scored 4 points, how many points were scored total? ",20.0,X=(4.0*(7.0-2.0)),MultiArith
Word Problems,multi_step," Henry earned 5 dollars for each lawn he mowed. If he had 12 lawns to mow, but forgot to mow 7 of them, how much money did he actually earn? ",25.0,X=(5.0*(12.0-7.0)),MultiArith
Word Problems,multi_step," Mike made 101 dollars mowing lawns over the summer. If he spent 47 dollars buying new mower blades, how many 6 dollar games could he buy with the money he had left? ",9.0,X=((101.0-47.0)/6.0),MultiArith
Word Problems,multi_step," There were 10 friends playing a video game online when 7 players quit. If each player left had 8 lives, how many lives did they have total? ",24.0,X=(8.0*(10.0-7.0)),MultiArith
Word Problems,multi_step, Chloe was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Chloe have total? ,32.0,X=(4.0*(2.0+6.0)),MultiArith
Word Problems,multi_step, Henry had 11 dollars. For his birthday he got 18 more dollars but spent 10 on a new game. How much money does he have now? ,19.0,X=((11.0+18.0)-10.0),MultiArith
Word Problems,multi_step," A new building needed 10 windows. The builder had already installed 6 of them. If it takes 5 hours to install each window, how long will it take him to install the rest? ",20.0,X=(5.0*(10.0-6.0)),MultiArith
Word Problems,multi_step," Sarah had 60 homework problems. She finished 20 of them but still had 5 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,X=((60.0-20.0)/5.0),MultiArith
Word Problems,multi_step," Olivia and her mom were picking carrots from their garden. Olivia picked 20 and her mother picked 14. If only 19 of the carrots were good, how many bad carrots did they have? ",15.0,X=((20.0+14.0)-19.0),MultiArith
Word Problems,multi_step," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ",39.0,X=((5.0+38.0)-4.0),MultiArith
Word Problems,multi_step," Henry was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 29 trays from one table and 52 trays from another, how many trips will he make? ",9.0,X=((29.0+52.0)/9.0),MultiArith
Word Problems,multi_step," Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make? ",8.0,X=((17.0+55.0)/9.0),MultiArith
Word Problems,multi_step," For Halloween Debby and her sister combined the candy they received. Debby had 32 pieces of candy while her sister had 42. If they ate 35 pieces the first night, how many pieces do they have left? ",39.0,X=((32.0+42.0)-35.0),MultiArith
Word Problems,multi_step, Bianca uploaded 33 pictures to Facebook. She put 27 pics into one album and put the rest into 3 different albums. How many pictures were in each album? ,2.0,X=((33.0-27.0)/3.0),MultiArith
Word Problems,multi_step, Victor was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 5 hours and on Tuesday he worked 5 hours. How much money did Victor make in those two days? ,60.0,X=(6.0*(5.0+5.0)),MultiArith
Word Problems,multi_step," At the town carnival Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use? ",50.0,X=(5.0*(7.0+3.0)),MultiArith
Word Problems,multi_step, A store had 40 oranges in a bin. If they threw away 37 of the old ones and put 7 new ones in the bin how many would be in the bin? ,10.0,X=((40.0+7.0)-37.0),MultiArith
Word Problems,multi_step," Isabel baked 3 brownies, but needed 5 total for her party. If she used 5 cups of flour on each one, how much cups of flour does she still need? ",10.0,X=(5.0*(5.0-3.0)),MultiArith
Word Problems,multi_step," Bianca earned 5 points for each bag of cans she recycled. If she had 17 bags, but didn't recycle 8 of them, how many points would she have earned? ",45.0,X=(5.0*(17.0-8.0)),MultiArith
Word Problems,multi_step," Chloe baked 7 brownies, but needed 16 total for her party. If she used 6 cups of flour on each one, how much cups of flour does she still need? ",54.0,X=(6.0*(16.0-7.0)),MultiArith
Word Problems,multi_step," Katie picked 3 tulips and 9 roses to make flower bouquets. If she only used 10 of the flowers though, how many extra flowers did Katie pick? ",2.0,X=((3.0+9.0)-10.0),MultiArith
Word Problems,multi_step," Paige's team won their dodgeball game and scored 41 points total. If Paige scored 11 of the points and everyone else scored 6 points each, how many players were on her team? ",5.0,X=((41.0-11.0)/6.0),MultiArith
Word Problems,multi_step," Isabel was selling her necklaces at a garage sale. She sold 3 bead necklaces and 3 gem stone necklaces. If each necklace cost 6 dollars, how much money did she earn? ",36.0,X=(6.0*(3.0+3.0)),MultiArith
Word Problems,multi_step," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,X=((12.0+44.0)/8.0),MultiArith
Word Problems,multi_step," Tom was putting his spare change into piles. He had 2 piles of quarters and 4 piles of dimes. If each pile had 5 coins in it, how many coins did he have total? ",30.0,X=(5.0*(2.0+4.0)),MultiArith
Word Problems,multi_step," At a restaurant each adult meal costs $8 and kids eat free. If a group of 11 people came in and 2 were kids, how much would it cost for the group to eat? ",72.0,X=(8.0*(11.0-2.0)),MultiArith
Word Problems,multi_step," A chef needs to cook 12 potatoes. He has already cooked 6. If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",36.0,X=(6.0*(12.0-6.0)),MultiArith
Word Problems,multi_step," While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? ",4.0,X=((6.0+9.0)-11.0),MultiArith
Word Problems,multi_step," Wendy bought 4 new chairs and 4 new tables for her house. If she spent 6 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,X=(6.0*(4.0+4.0)),MultiArith
Word Problems,multi_step," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56.0,X=((50.0+21.0)-15.0),MultiArith
Word Problems,multi_step," A new building needed 9 windows. The builder had already installed 6 of them. If it takes 6 hours to install each window, how long will it take him to install the rest? ",18.0,X=(6.0*(9.0-6.0)),MultiArith
Word Problems,multi_step, For homework Nancy had 17 math problems and 15 spelling problems. If she can finish 8 problems in an hour how long will it take her to finish all the problems? ,4.0,X=((17.0+15.0)/8.0),MultiArith
Word Problems,multi_step," A waiter had 14 customers to wait on. If 3 customers left and he got another 39 customers, how many customers would he have? ",50.0,X=((14.0+39.0)-3.0),MultiArith
Word Problems,multi_step, Zoe was unboxing some of her old winter clothes. She found 8 boxes of clothing and inside each box there were 4 scarves and 6 mittens. How many pieces of winter clothing did Zoe have total? ,80.0,X=(8.0*(4.0+6.0)),MultiArith
Word Problems,multi_step," Paige had 8 songs on her mp3 player. If she deleted 5 old songs from it and then added 30 new songs, how many songs does she have on her mp3 player? ",33.0,X=((8.0+30.0)-5.0),MultiArith
Word Problems,multi_step," Sarah had 4 pages of math homework and 6 pages of reading homework. If each page had 4 problems on it, how many problems did she have to complete total? ",40.0,X=(4.0*(4.0+6.0)),MultiArith
Word Problems,multi_step, A pet store had 36 siamese cats and 18 house cats. During a sale they sold 26 cats. How many cats do they have left? ,28.0,X=((36.0+18.0)-26.0),MultiArith
Word Problems,multi_step," Tom bought 14 boxes of chocolate candy and gave 8 to his little brother. If each box has 3 pieces inside it, how many pieces did Tom still have? ",18.0,X=(3.0*(14.0-8.0)),MultiArith
Word Problems,multi_step," Haley baked 20 cupcakes for her school's bake sale. If her brother, Todd, ate 11 of them how many packages could she make if she put 3 cupcake in each package? ",3.0,X=((20.0-11.0)/3.0),MultiArith
Word Problems,multi_step," At lunch a waiter had 9 customers and 5 of them didn't leave a tip. If he got $8 each from the ones who did tip, how much money did he earn? ",32.0,X=(8.0*(9.0-5.0)),MultiArith
Word Problems,multi_step," Tiffany uploaded 7 pictures from her phone and 13 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,X=((7.0+13.0)/5.0),MultiArith
Word Problems,multi_step," Paul bought 6 boxes of chocolate candy and 4 boxes of caramel candy. If each box has 9 pieces inside it, how much candy did he have total? ",90.0,X=(9.0*(6.0+4.0)),MultiArith
Word Problems,multi_step," A painter needed to paint 12 rooms in a building. Each room takes 7 hours to paint. If he already painted 5 rooms, how much longer will he take to paint the rest? ",49.0,X=(7.0*(12.0-5.0)),MultiArith
Word Problems,multi_step," At the arcade Jerry won 4 tickets. If he spent 2 tickets on a beanie and later won 47 more tickets, how many would he have? ",49.0,X=((4.0+47.0)-2.0),MultiArith
Word Problems,multi_step, A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? ,54.0,X=((41.0+28.0)-15.0),MultiArith
Word Problems,multi_step, A toy store had 4 giant stuffed bears in stock when they got another shipment with 10 bears in it. The put the bears onto shelves with 7 on each shelf. How many shelves did they use? ,2.0,X=((4.0+10.0)/7.0),MultiArith
Word Problems,multi_step," While shopping for music online, Isabel bought 4 country albums and 5 pop albums. Each album came with a lyric sheet and had 8 songs. How many songs did Isabel buy total? ",72.0,X=(8.0*(4.0+5.0)),MultiArith
Word Problems,multi_step," Dave had 10 video games but 2 of them weren't working. If he wanted to sell the working games for $4 each, how much money could he earn? ",32.0,X=(4.0*(10.0-2.0)),MultiArith
Word Problems,multi_step, A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? ,54.0,X=((41.0+28.0)-15.0),MultiArith
Word Problems,multi_step," Each chocolate bar in a box cost $6. If a box had 13 bars total and Zoe sold all but 6 bars, how much money would she have made? ",42.0,X=(6.0*(13.0-6.0)),MultiArith
Word Problems,multi_step," John had 5 action figures, but needed 7 total for a complete collection. If each one costs $5, how much money would he need to finish his collection? ",10.0,X=(5.0*(7.0-5.0)),MultiArith
Word Problems,multi_step," Janet was playing a video game and had 47 lives. In a hard part of the game she lost 23 lives. If she got 46 more lives in the next level, how many lives would she have? ",70.0,X=((47.0+46.0)-23.0),MultiArith
Word Problems,multi_step," Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? ",14.0,X=((26.0+36.0)-48.0),MultiArith
Word Problems,multi_step," There are 17 students trying out for the school's trivia teams. If 5 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",4.0,X=((17.0-5.0)/3.0),MultiArith
Word Problems,multi_step, Nancy was planting vegetables in her garden. She started with 52 seeds and planted 28 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Nancy have? ,6.0,X=((52.0-28.0)/4.0),MultiArith
Word Problems,multi_step," Jerry had 60 pieces of clothing to wash. He put 40 of them in one load, but decided to split the rest into 5 equal loads. How many pieces of clothing could go in each of the small loads? ",4.0,X=((60.0-40.0)/5.0),MultiArith
Word Problems,multi_step," Megan baked 68 cupcakes for her school's bake sale. If her brother, Todd, ate 32 of them how many packages could she make if she put 6 cupcake in each package? ",6.0,X=((68.0-32.0)/6.0),MultiArith
Word Problems,multi_step," At the fair there were 10 people in line for the bumper cars. If 2 of them got tired of waiting and left and 2 more got in line, how many people would be in line? ",10.0,X=((10.0+2.0)-2.0),MultiArith
Word Problems,multi_step, Debby bought two coloring books. One had 16 pictures and the other had 40. After one week she had already colored 33 of the pictures. How many pictures does she still have to color? ,23.0,X=((16.0+40.0)-33.0),MultiArith
Word Problems,multi_step," Paul had saved up 4 dollars. If he received another 11 dollars for his allowance, how many 5 dollar toys could he buy? ",3.0,X=((4.0+11.0)/5.0),MultiArith
Word Problems,multi_step," At a restaurant each adult meal costs $2 and kids eat free. If a group of 9 people came in and 2 were kids, how much would it cost for the group to eat? ",14.0,X=(2.0*(9.0-2.0)),MultiArith
Word Problems,multi_step, A pet store had 18 puppies. In one day they sold 3 of them and put the rest into cages with 5 in each cage. How many cages did they use? ,3.0,X=((18.0-3.0)/5.0),MultiArith
Word Problems,multi_step, A pet store had 19 siamese cats and 45 house cats. During a sale they sold 56 cats. How many cats do they have left? ,8.0,X=((19.0+45.0)-56.0),MultiArith
Word Problems,multi_step," A pet store has 6 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",54.0,X=(6.0*(2.0+7.0)),MultiArith
